dataset,rho,horizon,model,test_run_id,MAE,RMSE,n_test,MAE_std,relative_improvement_over_persistence,n_test_runs
rich_features,0.3,short,Random Forest,25,0.2329286287222591,0.4784682684380064,19035.0,,,
rich_features,0.3,short,Naive (persistence),26,0.20783798001052078,0.5863159887948349,19010.0,,,
rich_features,0.3,short,Linear Regression,26,0.22351248148476438,0.45367924802175597,19010.0,,,
rich_features,0.3,short,Decision Tree,26,0.22308807025137456,0.4525920854382438,19010.0,,,
rich_features,0.3,short,Random Forest,26,0.22303661168875602,0.4515357514709897,19010.0,,,
rich_features,0.3,short,Naive (persistence),27,0.20888166518114612,0.5942805749577708,19073.0,,,
rich_features,0.3,short,Linear Regression,27,0.2259704811427154,0.46229638468963075,19073.0,,,
rich_features,0.3,short,Decision Tree,27,0.22610956900476628,0.46334208003635197,19073.0,,,
rich_features,0.3,short,Random Forest,27,0.22600120477871605,0.46182823471386913,19073.0,,,
rich_features,0.3,short,Naive (persistence),28,0.19754646448691623,0.565417306397981,18993.0,,,
rich_features,0.3,short,Linear Regression,28,0.21518990323519688,0.42530497960749014,18993.0,,,
rich_features,0.3,short,Decision Tree,28,0.21534161693567866,0.4261530349708356,18993.0,,,
rich_features,0.3,short,Random Forest,28,0.21528552541829443,0.42494442399752635,18993.0,,,
rich_features,0.3,short,Naive (persistence),29,0.2150383902568176,0.5806426465356354,18885.0,,,
rich_features,0.3,short,Linear Regression,29,0.22504332811960093,0.4369519483279702,18885.0,,,
rich_features,0.3,short,Decision Tree,29,0.2241080444865675,0.43593489756972537,18885.0,,,
rich_features,0.3,short,Random Forest,29,0.22423100159276071,0.43592981656278734,18885.0,,,
rich_features,0.3,short,Linear Regression,ALL_MEAN,0.22452172543577836,,,0.0056664131478633365,-0.06989722433947776,5.0
rich_features,0.3,short,Decision Tree,ALL_MEAN,0.22433385187467908,,,0.005676259709971172,-0.06900196397589031,5.0
rich_features,0.3,short,Random Forest,ALL_MEAN,0.22429659444015723,,,0.0056605465482749496,-0.06882442380375986,5.0
rich_features,0.3,short,Naive (persistence),ALL_MEAN,0.20985354511447704,,,0.007557242172692353,0.0,5.0
rich_features,0.3,medium,Naive (persistence),25,0.24297346992382454,0.67415027409862,19035.0,,,
rich_features,0.3,medium,Linear Regression,25,0.2389829408549265,0.4878417369172691,19035.0,,,
rich_features,0.3,medium,Decision Tree,25,0.23905479952872458,0.48879610739796736,19035.0,,,
rich_features,0.3,medium,Random Forest,25,0.23917538676833722,0.4878001504085831,19035.0,,,
rich_features,0.3,medium,Naive (persistence),26,0.22782745923198316,0.6374677019388945,19010.0,,,
rich_features,0.3,medium,Linear Regression,26,0.2294555140509145,0.45775315766061453,19010.0,,,
rich_features,0.3,medium,Decision Tree,26,0.2293553253975131,0.45793755302015976,19010.0,,,
rich_features,0.3,medium,Random Forest,26,0.22954386681698943,0.4578320118941509,19010.0,,,
rich_features,0.3,medium,Naive (persistence),27,0.23331410894982435,0.6552883493099524,19073.0,,,
rich_features,0.3,medium,Linear Regression,27,0.23418417038111253,0.47532469727573734,19073.0,,,
rich_features,0.3,medium,Decision Tree,27,0.23482287985199746,0.4808607906757987,19073.0,,,
rich_features,0.3,medium,Random Forest,27,0.23430950163729786,0.4760226662981784,19073.0,,,
rich_features,0.3,medium,Naive (persistence),28,0.21913336492391933,0.6064814284509153,18993.0,,,
rich_features,0.3,medium,Linear Regression,28,0.22316912255574436,0.4293424516744812,18993.0,,,
rich_features,0.3,medium,Decision Tree,28,0.22290511489705384,0.4293953354932587,18993.0,,,
rich_features,0.3,medium,Random Forest,28,0.22299489706813838,0.42922241980834447,18993.0,,,
rich_features,0.3,medium,Naive (persistence),29,0.23516018003706646,0.6221147328263303,18885.0,,,
rich_features,0.3,medium,Linear Regression,29,0.23263466142637623,0.4449875211926497,18885.0,,,
rich_features,0.3,medium,Decision Tree,29,0.23232465218715315,0.44491919712823147,18885.0,,,
rich_features,0.3,medium,Random Forest,29,0.23242357684964904,0.4448512087405601,18885.0,,,
rich_features,0.3,medium,Linear Regression,ALL_MEAN,0.23168528185381482,,,0.005251636430411497,-1.538852760329945e-05,5.0
rich_features,0.3,medium,Decision Tree,ALL_MEAN,0.23169255437248842,,,0.0054237048373114915,-4.677865531776959e-05,5.0
rich_features,0.3,medium,Random Forest,ALL_MEAN,0.23168944582808235,,,0.005359881341841442,-3.3361349664584594e-05,5.0
rich_features,0.3,medium,Naive (persistence),ALL_MEAN,0.23168171661332354,,,0.007932017844639339,0.0,5.0
rich_features,0.3,long,Naive (persistence),25,0.24785920672445494,0.6845512796175734,19035.0,,,
rich_features,0.3,long,Linear Regression,25,0.23959437714290605,0.4881437649733676,19035.0,,,
rich_features,0.3,long,Decision Tree,25,0.239590892598939,0.4884112268974701,19035.0,,,
rich_features,0.3,long,Random Forest,25,0.2393552579864359,0.4881486528441436,19035.0,,,
rich_features,0.3,long,Naive (persistence),26,0.23108890057864281,0.6465625531934278,19010.0,,,
rich_features,0.3,long,Linear Regression,26,0.22915521968435673,0.45468662193130793,19010.0,,,
rich_features,0.3,long,Decision Tree,26,0.22913968424669973,0.4545892719406084,19010.0,,,
rich_features,0.3,long,Random Forest,26,0.22896032079164677,0.45456901749147116,19010.0,,,
rich_features,0.3,long,Naive (persistence),27,0.24081161851832433,0.6774370729328135,19073.0,,,
rich_features,0.3,long,Linear Regression,27,0.2349184066782475,0.47730919994808674,19073.0,,,
rich_features,0.3,long,Decision Tree,27,0.23517422942387073,0.477394572001815,19073.0,,,
rich_features,0.3,long,Random Forest,27,0.23505872956069082,0.4774514352479274,19073.0,,,
rich_features,0.3,long,Naive (persistence),28,0.21455272995314062,0.6006805666558604,18993.0,,,
rich_features,0.3,long,Linear Regression,28,0.22228422014154933,0.4246465720765319,18993.0,,,
rich_features,0.3,long,Decision Tree,28,0.22216740503218463,0.42464385043320824,18993.0,,,
rich_features,0.3,long,Random Forest,28,0.22196826935702094,0.4246002888780822,18993.0,,,
rich_features,0.3,long,Naive (persistence),29,0.2354778925072809,0.6194705093389787,18885.0,,,
rich_features,0.3,long,Linear Regression,29,0.23150202980592585,0.4393756182890048,18885.0,,,
rich_features,0.3,long,Decision Tree,29,0.23156336695286658,0.4393436695338979,18885.0,,,
rich_features,0.3,long,Random Forest,29,0.23135366716852607,0.43931813580956536,18885.0,,,
rich_features,0.3,long,Linear Regression,ALL_MEAN,0.2314908506905971,,,0.0057902093960121945,0.01054556044762811,5.0
rich_features,0.3,long,Decision Tree,ALL_MEAN,0.23152711565091214,,,0.005858861037325726,0.010390554209252612,5.0
rich_features,0.3,long,Random Forest,ALL_MEAN,0.23133924897286412,,,0.0058577419281697326,0.011193547148645289,5.0
rich_features,0.3,long,Naive (persistence),ALL_MEAN,0.23395806965636873,,,0.011201088746022398,0.0,5.0
rich_features,0.3,extra_long,Naive (persistence),25,0.24859469398476491,0.6883777559282713,19035.0,,,
rich_features,0.3,extra_long,Linear Regression,25,0.23905159178164526,0.4886484860776366,19035.0,,,
rich_features,0.3,extra_long,Decision Tree,25,0.23895227807955755,0.48857919316796466,19035.0,,,
rich_features,0.3,extra_long,Random Forest,25,0.23905027687585498,0.488683000994282,19035.0,,,
rich_features,0.3,extra_long,Naive (persistence),26,0.2289321409784324,0.6408010505008461,19010.0,,,
rich_features,0.3,extra_long,Linear Regression,26,0.22941261285618206,0.45496373135662865,19010.0,,,
rich_features,0.3,extra_long,Decision Tree,26,0.2294309354253825,0.45499471884968207,19010.0,,,
rich_features,0.3,extra_long,Random Forest,26,0.2295465263160296,0.4550174426682267,19010.0,,,
rich_features,0.3,extra_long,Naive (persistence),27,0.23420542127614952,0.6635968048005336,19073.0,,,
rich_features,0.3,extra_long,Linear Regression,27,0.23562117100845031,0.48025154370048734,19073.0,,,
rich_features,0.3,extra_long,Decision Tree,27,0.23559549854316125,0.4803482087961253,19073.0,,,
rich_features,0.3,extra_long,Random Forest,27,0.23581042415162046,0.48047552151015693,19073.0,,,
rich_features,0.3,extra_long,Naive (persistence),28,0.2144474279997894,0.5981332514672795,18993.0,,,
rich_features,0.3,extra_long,Linear Regression,28,0.22322017138406847,0.42775213531060796,18993.0,,,
rich_features,0.3,extra_long,Decision Tree,28,0.2232335529828558,0.4277525692833714,18993.0,,,
rich_features,0.3,extra_long,Random Forest,28,0.22328210855546735,0.42778429896795506,18993.0,,,
rich_features,0.3,extra_long,Naive (persistence),29,0.23823140058247286,0.6270320421560521,18885.0,,,
rich_features,0.3,extra_long,Linear Regression,29,0.23188688716764586,0.4412056677005413,18885.0,,,
rich_features,0.3,extra_long,Decision Tree,29,0.2320801549174783,0.44258883094881996,18885.0,,,
rich_features,0.3,extra_long,Random Forest,29,0.23187900734940164,0.44109746172151015,18885.0,,,
rich_features,0.3,extra_long,Linear Regression,ALL_MEAN,0.2318384868395984,,,0.005412950228710055,0.0044817940086997465,5.0
rich_features,0.3,extra_long,Decision Tree,ALL_MEAN,0.23185848398968706,,,0.005378080647726354,0.004395925923324606,5.0
rich_features,0.3,extra_long,Random Forest,ALL_MEAN,0.23191366864967483,,,0.005407851224087306,0.004158962102268959,5.0
rich_features,0.3,extra_long,Naive (persistence),ALL_MEAN,0.23288221696432182,,,0.011248920958124242,0.0,5.0
rich_features,0.5,short,Naive (persistence),25,0.6218534026131262,1.1776774940011847,19823.0,,,
rich_features,0.5,short,Linear Regression,25,0.652062421663233,0.978314568820163,19823.0,,,
rich_features,0.5,short,Decision Tree,25,0.6544641150247388,0.9738404954040608,19823.0,,,
rich_features,0.5,short,Random Forest,25,0.6542455217071252,0.9728545802584183,19823.0,,,
rich_features,0.5,short,Naive (persistence),26,0.63533796716027,1.206535041215743,19854.0,,,
rich_features,0.5,short,Linear Regression,26,0.6733977907307402,1.0380093337943939,19854.0,,,
rich_features,0.5,short,Decision Tree,26,0.673792690558569,1.0268183401697673,19854.0,,,
rich_features,0.5,short,Random Forest,26,0.6735266901714744,1.025623229403862,19854.0,,,
rich_features,0.5,short,Naive (persistence),27,0.5988081410029796,1.1521537263669959,19801.0,,,
rich_features,0.5,short,Linear Regression,27,0.6421420720580093,0.9632862753026984,19801.0,,,
rich_features,0.5,short,Decision Tree,27,0.6451775932884414,0.9591629396375413,19801.0,,,
rich_features,0.5,short,Random Forest,27,0.6450080394692095,0.9581286938434469,19801.0,,,
rich_features,0.5,short,Naive (persistence),28,0.5859426208843846,1.1380973010452569,19833.0,,,
rich_features,0.5,short,Linear Regression,28,0.6396969844599721,0.9651444074345336,19833.0,,,
rich_features,0.5,short,Decision Tree,28,0.6442984799233551,0.9607658314010115,19833.0,,,
rich_features,0.5,short,Random Forest,28,0.6438912677527359,0.9590588584291891,19833.0,,,
rich_features,0.5,short,Naive (persistence),29,0.5955260893769928,1.1420891514854636,19759.0,,,
rich_features,0.5,short,Linear Regression,29,0.6323846619243401,0.9462766805900845,19759.0,,,
rich_features,0.5,short,Decision Tree,29,0.6339792877507864,0.9376162496637439,19759.0,,,
rich_features,0.5,short,Random Forest,29,0.633860931147197,0.9364200832295879,19759.0,,,
rich_features,0.5,short,Linear Regression,ALL_MEAN,0.6479367861672589,,,0.014202994289077111,-0.0665737696934503,5.0
rich_features,0.5,short,Decision Tree,ALL_MEAN,0.6503424333091782,,,0.013400450013054933,-0.07053372411413794,5.0
rich_features,0.5,short,Random Forest,ALL_MEAN,0.6501064900495483,,,0.013372948271658032,-0.07014533608427187,5.0
rich_features,0.5,short,Naive (persistence),ALL_MEAN,0.6074936442075506,,,0.018246182740378866,0.0,5.0
rich_features,0.5,medium,Naive (persistence),25,0.7402007768753468,1.3766708833565022,19823.0,,,
rich_features,0.5,medium,Linear Regression,25,0.7180492416952543,1.0434050446519385,19823.0,,,
rich_features,0.5,medium,Decision Tree,25,0.7187995721601356,1.0434168297853639,19823.0,,,
rich_features,0.5,medium,Random Forest,25,0.7187948577811542,1.0432559350429003,19823.0,,,
rich_features,0.5,medium,Naive (persistence),26,0.7806991034552231,1.4679683226394196,19854.0,,,
rich_features,0.5,medium,Linear Regression,26,0.7578150238517449,1.154205338986911,19854.0,,,
rich_features,0.5,medium,Decision Tree,26,0.7565859722188812,1.152306048224125,19854.0,,,
rich_features,0.5,medium,Random Forest,26,0.7562631803286656,1.150099181914115,19854.0,,,
rich_features,0.5,medium,Naive (persistence),27,0.7146608757133478,1.3552956957461106,19801.0,,,
rich_features,0.5,medium,Linear Regression,27,0.7131806305133785,1.036477288672497,19801.0,,,
rich_features,0.5,medium,Decision Tree,27,0.7141513862065536,1.0371583953383026,19801.0,,,
rich_features,0.5,medium,Random Forest,27,0.7141468366081999,1.036512906994298,19801.0,,,
rich_features,0.5,medium,Naive (persistence),28,0.7069026370191096,1.354108802466947,19833.0,,,
rich_features,0.5,medium,Linear Regression,28,0.7164836210842082,1.0530109817693505,19833.0,,,
rich_features,0.5,medium,Decision Tree,28,0.7163807365378415,1.0515875229892235,19833.0,,,
rich_features,0.5,medium,Random Forest,28,0.7166239875509312,1.051895596878914,19833.0,,,
rich_features,0.5,medium,Naive (persistence),29,0.7090945898071764,1.3367051685116222,19759.0,,,
rich_features,0.5,medium,Linear Regression,29,0.6988497763844496,1.0099033251337732,19759.0,,,
rich_features,0.5,medium,Decision Tree,29,0.6994097151982294,1.008672667738755,19759.0,,,
rich_features,0.5,medium,Random Forest,29,0.6994795538476647,1.0091044417542447,19759.0,,,
rich_features,0.5,medium,Linear Regression,ALL_MEAN,0.7208756587058072,,,0.01967815172158488,0.012920427270357582,5.0
rich_features,0.5,medium,Decision Tree,ALL_MEAN,0.7210654764643282,,,0.01900296486999183,0.012660513886246672,5.0
rich_features,0.5,medium,Random Forest,ALL_MEAN,0.7210616832233231,,,0.018855134319446274,0.012665707889769062,5.0
rich_features,0.5,medium,Naive (persistence),ALL_MEAN,0.7303115965740408,,,0.027855995992898317,0.0,5.0
rich_features,0.5,long,Naive (persistence),25,0.7898400847500379,1.4623872268144915,19823.0,,,
rich_features,0.5,long,Linear Regression,25,0.7350427542692362,1.053593507833574,19823.0,,,
rich_features,0.5,long,Decision Tree,25,0.7342824455851413,1.0534963315157586,19823.0,,,
rich_features,0.5,long,Random Forest,25,0.7347568910974387,1.053842259520774,19823.0,,,
rich_features,0.5,long,Naive (persistence),26,0.8842046942681575,1.6597468921937684,19854.0,,,
rich_features,0.5,long,Linear Regression,26,0.783038672526728,1.193182020128366,19854.0,,,
rich_features,0.5,long,Decision Tree,26,0.7844591287678085,1.2014968954709613,19854.0,,,
rich_features,0.5,long,Random Forest,26,0.7845444063933141,1.1981601402286721,19854.0,,,
rich_features,0.5,long,Naive (persistence),27,0.7770819655572951,1.453225046997313,19801.0,,,
rich_features,0.5,long,Linear Regression,27,0.7304210894086897,1.0475093718256503,19801.0,,,
rich_features,0.5,long,Decision Tree,27,0.7294683902707698,1.0477685698989634,19801.0,,,
rich_features,0.5,long,Random Forest,27,0.7292338272385198,1.0471105840430819,19801.0,,,
rich_features,0.5,long,Naive (persistence),28,0.7870720516311198,1.4856071787514382,19833.0,,,
rich_features,0.5,long,Linear Regression,28,0.7360086743525976,1.0726601391325326,19833.0,,,
rich_features,0.5,long,Decision Tree,28,0.7360393890852935,1.073193654068702,19833.0,,,
rich_features,0.5,long,Random Forest,28,0.7361815209866857,1.0730733589322514,19833.0,,,
rich_features,0.5,long,Naive (persistence),29,0.7429525785717901,1.417216445917017,19759.0,,,
rich_features,0.5,long,Linear Regression,29,0.7123491462644951,1.0140872553573892,19759.0,,,
rich_features,0.5,long,Decision Tree,29,0.7137646179801377,1.0174848516016308,19759.0,,,
rich_features,0.5,long,Random Forest,29,0.7132201602171233,1.0155896109260054,19759.0,,,
rich_features,0.5,long,Linear Regression,ALL_MEAN,0.7393720673643494,,,0.02344007697071725,0.07140925104172369,5.0
rich_features,0.5,long,Decision Tree,ALL_MEAN,0.7396027943378302,,,0.023763047824821526,0.07111947686365239,5.0
rich_features,0.5,long,Random Forest,ALL_MEAN,0.7395873611866163,,,0.0239102239832545,0.07113885963732891,5.0
rich_features,0.5,long,Naive (persistence),ALL_MEAN,0.7962302749556802,,,0.04705183678345544,0.0,5.0
rich_features,0.5,extra_long,Naive (persistence),25,0.7819199919285679,1.436545655828005,19823.0,,,
rich_features,0.5,extra_long,Linear Regression,25,0.7318111115443507,1.0509932913254332,19823.0,,,
rich_features,0.5,extra_long,Decision Tree,25,0.7321808696266134,1.0528478091408757,19823.0,,,
rich_features,0.5,extra_long,Random Forest,25,0.7316425652283722,1.0509174860478203,19823.0,,,
rich_features,0.5,extra_long,Naive (persistence),26,0.8476377556159967,1.5965139064759406,19854.0,,,
rich_features,0.5,extra_long,Linear Regression,26,0.777413540850509,1.185498560986162,19854.0,,,
rich_features,0.5,extra_long,Decision Tree,26,0.7791881910827896,1.1957624800571287,19854.0,,,
rich_features,0.5,extra_long,Random Forest,26,0.7778404184629264,1.1872195438225315,19854.0,,,
rich_features,0.5,extra_long,Naive (persistence),27,0.7564769456088076,1.4218528659625216,19801.0,,,
rich_features,0.5,extra_long,Linear Regression,27,0.7260788144172264,1.0451360160297116,19801.0,,,
rich_features,0.5,extra_long,Decision Tree,27,0.7254649606012992,1.0451902128579769,19801.0,,,
rich_features,0.5,extra_long,Random Forest,27,0.7254373734777879,1.0447538301081,19801.0,,,
rich_features,0.5,extra_long,Naive (persistence),28,0.761659859829577,1.4486974661082193,19833.0,,,
rich_features,0.5,extra_long,Linear Regression,28,0.7322128414672897,1.0698622152530048,19833.0,,,
rich_features,0.5,extra_long,Decision Tree,28,0.7348397808834533,1.0783355878652088,19833.0,,,
rich_features,0.5,extra_long,Random Forest,28,0.7335339032655663,1.0714820944599792,19833.0,,,
rich_features,0.5,extra_long,Naive (persistence),29,0.7396629384078142,1.3990843853259958,19759.0,,,
rich_features,0.5,extra_long,Linear Regression,29,0.7099872334395839,1.0150631744119287,19759.0,,,
rich_features,0.5,extra_long,Decision Tree,29,0.7117225377244907,1.0242574143789054,19759.0,,,
rich_features,0.5,extra_long,Random Forest,29,0.7102808151686345,1.0162096644080831,19759.0,,,
rich_features,0.5,extra_long,Linear Regression,ALL_MEAN,0.7355007083437919,,,0.02245358861619793,0.05398370233161287,5.0
rich_features,0.5,extra_long,Decision Tree,ALL_MEAN,0.7366792679837293,,,0.022712229828500893,0.05246781442762216,5.0
rich_features,0.5,extra_long,Random Forest,ALL_MEAN,0.7357470151206574,,,0.022576160119635785,0.053666897435985184,5.0
rich_features,0.5,extra_long,Naive (persistence),ALL_MEAN,0.7774714982781528,,,0.03758552677891237,0.0,5.0
rich_features,0.7,short,Naive (persistence),25,1.2502006420545746,1.8971603769811236,19936.0,,,
rich_features,0.7,short,Linear Regression,25,1.2917829662295819,1.7657443041631726,19936.0,,,
rich_features,0.7,short,Decision Tree,25,1.2913728854246074,1.7350874297444043,19936.0,,,
rich_features,0.7,short,Random Forest,25,1.2907256910093006,1.7345341972330446,19936.0,,,
rich_features,0.7,short,Naive (persistence),26,1.225774125663894,1.8885151914187135,19958.0,,,
rich_features,0.7,short,Linear Regression,26,1.2705367348597967,1.7431314346254299,19958.0,,,
rich_features,0.7,short,Decision Tree,26,1.2712261660383801,1.7160516993593558,19958.0,,,
rich_features,0.7,short,Random Forest,26,1.269686137477127,1.71348554498735,19958.0,,,
rich_features,0.7,short,Naive (persistence),27,1.212771289659666,1.869160162022684,19951.0,,,
rich_features,0.7,short,Linear Regression,27,1.2580695575029957,1.7295022884012328,19951.0,,,
rich_features,0.7,short,Decision Tree,27,1.2598332847497469,1.7062669832148463,19951.0,,,
rich_features,0.7,short,Random Forest,27,1.2586033257948868,1.7044721481018086,19951.0,,,
rich_features,0.7,short,Naive (persistence),28,1.2028077212333919,1.849813498014855,19945.0,,,
rich_features,0.7,short,Linear Regression,28,1.2402086158786332,1.7084015063249811,19945.0,,,
rich_features,0.7,short,Decision Tree,28,1.238888135439234,1.6765957403231622,19945.0,,,
rich_features,0.7,short,Random Forest,28,1.2379352798237762,1.6749164338738598,19945.0,,,
rich_features,0.7,short,Naive (persistence),29,1.1883055012286245,1.8356307208758242,19941.0,,,
rich_features,0.7,short,Linear Regression,29,1.2435276083840938,1.7071900098250445,19941.0,,,
rich_features,0.7,short,Decision Tree,29,1.2337826859752408,1.6644320338040453,19941.0,,,
rich_features,0.7,short,Random Forest,29,1.2340507140980286,1.664241562724983,19941.0,,,
rich_features,0.7,short,Linear Regression,ALL_MEAN,1.2608250965710202,,,0.018892014087017604,-0.03688674238869005,5.0
rich_features,0.7,short,Decision Tree,ALL_MEAN,1.2590206315254417,,,0.021159277419711946,-0.03540277297219241,5.0
rich_features,0.7,short,Random Forest,ALL_MEAN,1.2582002296406238,,,0.020899098040848156,-0.034728084754046984,5.0
rich_features,0.7,short,Naive (persistence),ALL_MEAN,1.2159718559680301,,,0.02105544841945404,0.0,5.0
rich_features,0.7,medium,Naive (persistence),25,1.6157704654895666,2.4159631639639745,19936.0,,,
rich_features,0.7,medium,Linear Regression,25,1.5776989501216785,2.15604722698868,19936.0,,,
rich_features,0.7,medium,Decision Tree,25,1.5598927225050363,2.12441521270471,19936.0,,,
rich_features,0.7,medium,Random Forest,25,1.5594666092844698,2.1232369967328,19936.0,,,
rich_features,0.7,medium,Naive (persistence),26,1.5830243511373885,2.410290428536524,19958.0,,,
rich_features,0.7,medium,Linear Regression,26,1.548695759465802,2.1127411461290304,19958.0,,,
rich_features,0.7,medium,Decision Tree,26,1.524951688272761,2.0714025459566106,19958.0,,,
rich_features,0.7,medium,Random Forest,26,1.5248365440502505,2.0701353324213008,19958.0,,,
rich_features,0.7,medium,Naive (persistence),27,1.580422033983259,2.3845084204081024,19951.0,,,
rich_features,0.7,medium,Linear Regression,27,1.5401351349603354,2.1011742425577857,19951.0,,,
rich_features,0.7,medium,Decision Tree,27,1.5159325327507274,2.060880689733859,19951.0,,,
rich_features,0.7,medium,Random Forest,27,1.5163228140020728,2.061202003930831,19951.0,,,
rich_features,0.7,medium,Naive (persistence),28,1.5776385058912008,2.402785214321485,19945.0,,,
rich_features,0.7,medium,Linear Regression,28,1.5229602191551135,2.097602890563919,19945.0,,,
rich_features,0.7,medium,Decision Tree,28,1.5032912275765553,2.0631305242081734,19945.0,,,
rich_features,0.7,medium,Random Forest,28,1.5039371436143607,2.0632171008246396,19945.0,,,
rich_features,0.7,medium,Naive (persistence),29,1.5343764104107116,2.358592956439451,19941.0,,,
rich_features,0.7,medium,Linear Regression,29,1.5117017396789785,2.0965898471646747,19941.0,,,
rich_features,0.7,medium,Decision Tree,29,1.4831413919217193,2.0429122736760754,19941.0,,,
rich_features,0.7,medium,Random Forest,29,1.4814405793287477,2.0393463439952226,19941.0,,,
rich_features,0.7,medium,Linear Regression,ALL_MEAN,1.5402383606763816,,,0.022749535924054494,0.02408242073525879,5.0
rich_features,0.7,medium,Decision Tree,ALL_MEAN,1.51744191260536,,,0.025446075631468248,0.03852658404484943,5.0
rich_features,0.7,medium,Random Forest,ALL_MEAN,1.5172007380559802,,,0.025691212677639203,0.03867939577089141,5.0
rich_features,0.7,medium,Naive (persistence),ALL_MEAN,1.5782463533824251,,,0.02592513534378012,0.0,5.0
rich_features,0.7,long,Naive (persistence),25,1.9482343499197432,2.963241224635147,19936.0,,,
rich_features,0.7,long,Linear Regression,25,1.8031388833548048,2.4936950219400535,19936.0,,,
rich_features,0.7,long,Decision Tree,25,1.7956856872351068,2.4923606430313607,19936.0,,,
rich_features,0.7,long,Random Forest,25,1.790025713941493,2.4731251153296148,19936.0,,,
rich_features,0.7,long,Naive (persistence),26,1.9243912215652872,2.909867934448479,19958.0,,,
rich_features,0.7,long,Linear Regression,26,1.748251227798174,2.38818840450864,19958.0,,,
rich_features,0.7,long,Decision Tree,26,1.7377408883099372,2.375508485436906,19958.0,,,
rich_features,0.7,long,Random Forest,26,1.7345970990931743,2.3585199531249876,19958.0,,,
rich_features,0.7,long,Naive (persistence),27,1.9171971329757906,2.9158584438614925,19951.0,,,
rich_features,0.7,long,Linear Regression,27,1.7530800228302368,2.397318030179026,19951.0,,,
rich_features,0.7,long,Decision Tree,27,1.7487891078348652,2.376599582201611,19951.0,,,
rich_features,0.7,long,Random Forest,27,1.7481304956680532,2.3752936530862465,19951.0,,,
rich_features,0.7,long,Naive (persistence),28,1.9094509902231136,2.917001795260378,19945.0,,,
rich_features,0.7,long,Linear Regression,28,1.7178903876682556,2.362351166461631,19945.0,,,
rich_features,0.7,long,Decision Tree,28,1.715442224034689,2.351447558493228,19945.0,,,
rich_features,0.7,long,Random Forest,28,1.7135141547564954,2.345479855912646,19945.0,,,
rich_features,0.7,long,Naive (persistence),29,1.8787422897547765,2.933989514071687,19941.0,,,
rich_features,0.7,long,Linear Regression,29,1.732998078864745,2.4379061619536015,19941.0,,,
rich_features,0.7,long,Decision Tree,29,1.718837900763593,2.3866650300962786,19941.0,,,
rich_features,0.7,long,Random Forest,29,1.7159101501977911,2.3771759330587976,19941.0,,,
rich_features,0.7,long,Linear Regression,ALL_MEAN,1.751071720103243,,,0.02881192557095089,0.0858901661115472,5.0
rich_features,0.7,long,Decision Tree,ALL_MEAN,1.7432991616356381,,,0.028912779983843874,0.08994766532653753,5.0
rich_features,0.7,long,Random Forest,ALL_MEAN,1.7404355227314015,,,0.02785225597642432,0.09144256725032274,5.0
rich_features,0.7,long,Naive (persistence),ALL_MEAN,1.915603196887742,,,0.022543905072960235,0.0,5.0
rich_features,0.7,extra_long,Naive (persistence),25,1.812650481540931,2.736918030372105,19936.0,,,
rich_features,0.7,extra_long,Linear Regression,25,1.7209229059656659,2.366719022108753,19936.0,,,
rich_features,0.7,extra_long,Decision Tree,25,1.7115650697253602,2.3459309934564794,19936.0,,,
rich_features,0.7,extra_long,Random Forest,25,1.709414544099812,2.341964014006315,19936.0,,,
rich_features,0.7,extra_long,Naive (persistence),26,1.792915121755687,2.7064056840440447,19958.0,,,
rich_features,0.7,extra_long,Linear Regression,26,1.6770609728399328,2.2875845506621917,19958.0,,,
rich_features,0.7,extra_long,Decision Tree,26,1.660899204062861,2.2549277666873566,19958.0,,,
rich_features,0.7,extra_long,Random Forest,26,1.6587283209779913,2.246065525305562,19958.0,,,
rich_features,0.7,extra_long,Naive (persistence),27,1.7782066061851536,2.6907039459825506,19951.0,,,
rich_features,0.7,extra_long,Linear Regression,27,1.674643124856106,2.285540672744528,19951.0,,,
rich_features,0.7,extra_long,Decision Tree,27,1.6627820547902503,2.251956833953053,19951.0,,,
rich_features,0.7,extra_long,Random Forest,27,1.6624759300471383,2.2514205411920596,19951.0,,,
rich_features,0.7,extra_long,Naive (persistence),28,1.7829029832038106,2.7148791989568437,19945.0,,,
rich_features,0.7,extra_long,Linear Regression,28,1.6541343770476071,2.273229873824209,19945.0,,,
rich_features,0.7,extra_long,Decision Tree,28,1.639986898543913,2.2421985103245916,19945.0,,,
rich_features,0.7,extra_long,Random Forest,28,1.6407829122903643,2.24367855717645,19945.0,,,
rich_features,0.7,extra_long,Naive (persistence),29,1.7241362017952961,2.685017222772589,19941.0,,,
rich_features,0.7,extra_long,Linear Regression,29,1.6494999140649516,2.306286483238221,19941.0,,,
rich_features,0.7,extra_long,Decision Tree,29,1.6296809629048636,2.2572903333293977,19941.0,,,
rich_features,0.7,extra_long,Random Forest,29,1.6289385586579057,2.2512566405398755,19941.0,,,
rich_features,0.7,extra_long,Linear Regression,ALL_MEAN,1.6752522589548526,,,0.025292681519488693,0.05787436903970655,5.0
rich_features,0.7,extra_long,Decision Tree,ALL_MEAN,1.6609828380054499,,,0.02822213032400984,0.06589918270196726,5.0
rich_features,0.7,extra_long,Random Forest,ALL_MEAN,1.6600680532146423,,,0.027508656847667762,0.06641363787946408,5.0
