dataset,weibull_shape,rho,horizon,model,test_run_id,accuracy,precision_congested,recall_congested,f1_congested,n_test,congestion_rate,accuracy_std,precision_congested_std,recall_congested_std,f1_congested_std,n_test_runs
history_only,0.5,0.9,medium,Naive (always 'not congested'),25,0.8116848690488814,0.0,0.0,0.0,18862.0,0.18831513095111865,,,,,
history_only,0.5,0.9,medium,Naive (persistence),25,0.9505884847842222,0.8614790286975718,0.8789414414414415,0.8701226309921962,18862.0,0.18831513095111865,,,,,
history_only,0.5,0.9,medium,Logistic Regression,25,0.9512777011981762,0.8837073739434567,0.8536036036036037,0.8683946727767435,18862.0,0.18831513095111865,,,,,
history_only,0.5,0.9,medium,Random Forest,25,0.9500053016647227,0.8719703450242372,0.8609234234234234,0.8664116730415073,18862.0,0.18831513095111865,,,,,
history_only,0.5,0.9,medium,Naive (always 'not congested'),26,0.8368220742150333,0.0,0.0,0.0,18918.0,0.1631779257849667,,,,,
history_only,0.5,0.9,medium,Naive (persistence),26,0.971402896712126,0.9077514413837284,0.9180434078393263,0.9128684168143019,18918.0,0.1631779257849667,,,,,
history_only,0.5,0.9,medium,Logistic Regression,26,0.9718786341050851,0.9237147595356551,0.9021703919663103,0.9128154703375942,18918.0,0.1631779257849667,,,,,
history_only,0.5,0.9,medium,Random Forest,26,0.9725129506290305,0.9193074158771644,0.9115646258503401,0.9154196486662329,18918.0,0.1631779257849667,,,,,
history_only,0.5,0.9,medium,Naive (always 'not congested'),27,0.6916137297816687,0.0,0.0,0.0,18733.0,0.30838627021833126,,,,,
history_only,0.5,0.9,medium,Naive (persistence),27,0.9642342390433993,0.9388211032823509,0.9456465293404881,0.9422214556743704,18733.0,0.30838627021833126,,,,,
history_only,0.5,0.9,medium,Logistic Regression,27,0.9632199861207494,0.9478873239436619,0.931971611563095,0.9398620930435542,18733.0,0.30838627021833126,,,,,
history_only,0.5,0.9,medium,Random Forest,27,0.9631666043879784,0.9424247695251348,0.937857019214125,0.9401353461738677,18733.0,0.30838627021833126,,,,,
history_only,0.5,0.9,medium,Naive (always 'not congested'),28,0.7917024013722127,0.0,0.0,0.0,18656.0,0.2082975986277873,,,,,
history_only,0.5,0.9,medium,Naive (persistence),28,0.9544382504288165,0.8864562118126272,0.8960370560988162,0.8912208855899667,18656.0,0.2082975986277873,,,,,
history_only,0.5,0.9,medium,Logistic Regression,28,0.9554566895368782,0.9074419845292078,0.8754503345342254,0.8911591355599214,18656.0,0.2082975986277873,,,,,
history_only,0.5,0.9,medium,Random Forest,28,0.9543846483704974,0.8952852305287835,0.8844570252187339,0.8898381877022654,18656.0,0.2082975986277873,,,,,
history_only,0.5,0.9,medium,Naive (always 'not congested'),29,0.8372093023255814,0.0,0.0,0.0,18963.0,0.16279069767441862,,,,,
history_only,0.5,0.9,medium,Naive (persistence),29,0.9615039814375362,0.878330658105939,0.8862973760932945,0.8822960335375686,18963.0,0.16279069767441862,,,,,
history_only,0.5,0.9,medium,Logistic Regression,29,0.9608711701734958,0.8927973199329984,0.8632977000323939,0.8777997364953887,18963.0,0.16279069767441862,,,,,
history_only,0.5,0.9,medium,Random Forest,29,0.9601856246374518,0.8850726552179656,0.8681567865241334,0.8765331152902698,18963.0,0.16279069767441862,,,,,
history_only,0.5,0.9,medium,Naive (always 'not congested'),ALL_MEAN,0.7938064753486755,0.0,0.0,0.0,,0.2061935246513245,0.053854560569258414,0.0,0.0,0.0,5.0
history_only,0.5,0.9,medium,Naive (persistence),ALL_MEAN,0.96043357048122,0.8945676886564435,0.9049931621626731,0.8997458845216808,,0.2061935246513245,0.007331937724871438,0.02667010565253274,0.024213391254557147,0.025420798785025036,5.0
history_only,0.5,0.9,medium,Logistic Regression,ALL_MEAN,0.9605408362268768,0.911109752376996,0.8852987283399256,0.8980062216426404,,0.2061935246513245,0.007035436639222825,0.022852413538299313,0.028455678171772525,0.025703137060314213,5.0
history_only,0.5,0.9,medium,Random Forest,ALL_MEAN,0.9600510259379362,0.902812083234657,0.8925917760461513,0.8976675941748287,,0.2061935246513245,0.007720737319777029,0.02515477906080724,0.028548340444063736,0.026846019473451017,5.0
history_only,0.5,0.9,long,Naive (always 'not congested'),25,0.8152369844131058,0.0,0.0,0.0,18862.0,0.18476301558689429,,,,,
history_only,0.5,0.9,long,Naive (persistence),25,0.9269960767681051,0.7908388520971302,0.8223816355810617,0.8063018708679139,18862.0,0.18476301558689429,,,,,
history_only,0.5,0.9,long,Logistic Regression,25,0.9289046760682854,0.828632740649908,0.775609756097561,0.8012449977767897,18862.0,0.18476301558689429,,,,,
history_only,0.5,0.9,long,Random Forest,25,0.9296999257766939,0.827220369809033,0.7830703012912482,0.8045400943396226,18862.0,0.18476301558689429,,,,,
history_only,0.5,0.9,long,Naive (always 'not congested'),26,0.8369277936356909,0.0,0.0,0.0,18918.0,0.16307220636430914,,,,,
history_only,0.5,0.9,long,Naive (persistence),26,0.9552278253515171,0.8584240871236387,0.8687196110210696,0.8635411632028355,18918.0,0.16307220636430914,,,,,
history_only,0.5,0.9,long,Logistic Regression,26,0.9540649117242838,0.8791923340177961,0.8327390599675851,0.8553354419843516,18918.0,0.16307220636430914,,,,,
history_only,0.5,0.9,long,Random Forest,26,0.9545406491172428,0.8775025449609772,0.8382495948136143,0.8574270557029178,18918.0,0.16307220636430914,,,,,
history_only,0.5,0.9,long,Naive (always 'not congested'),27,0.6916671115144397,0.0,0.0,0.0,18733.0,0.30833288848556023,,,,,
history_only,0.5,0.9,long,Naive (persistence),27,0.9445363796508834,0.9070286990891906,0.913781163434903,0.9103924105217767,18733.0,0.30833288848556023,,,,,
history_only,0.5,0.9,long,Logistic Regression,27,0.9424544920728127,0.9249276410998553,0.8852146814404432,0.9046355272469923,18733.0,0.30833288848556023,,,,,
history_only,0.5,0.9,long,Random Forest,27,0.9417605295467891,0.9204810626458445,0.8878116343490304,0.9038512382127435,18733.0,0.30833288848556023,,,,,
history_only,0.5,0.9,long,Naive (always 'not congested'),28,0.7939536878216124,0.0,0.0,0.0,18656.0,0.20604631217838765,,,,,
history_only,0.5,0.9,long,Naive (persistence),28,0.9316037735849056,0.8268839103869654,0.8449531737773153,0.835820895522388,18656.0,0.20604631217838765,,,,,
history_only,0.5,0.9,long,Logistic Regression,28,0.9334262435677531,0.8632049134561698,0.8043704474505723,0.8327497980070024,18656.0,0.20604631217838765,,,,,
history_only,0.5,0.9,long,Random Forest,28,0.9328902229845626,0.8558484349258649,0.8108740894901144,0.8327544750200374,18656.0,0.20604631217838765,,,,,
history_only,0.5,0.9,long,Naive (always 'not congested'),29,0.8378948478616253,0.0,0.0,0.0,18963.0,0.16210515213837473,,,,,
history_only,0.5,0.9,long,Naive (persistence),29,0.9428887834203449,0.8195826645264848,0.8305139882888745,0.8250121182743577,18963.0,0.16210515213837473,,,,,
history_only,0.5,0.9,long,Logistic Regression,29,0.9412540209882403,0.8414634146341463,0.7856213402732596,0.8125841184387618,18963.0,0.16210515213837473,,,,,
history_only,0.5,0.9,long,Random Forest,29,0.941781363708274,0.8413028413028413,0.789850357839948,0.8147651006711409,18963.0,0.16210515213837473,,,,,
history_only,0.5,0.9,long,Naive (always 'not congested'),ALL_MEAN,0.7951360850492948,0.0,0.0,0.0,,0.20486391495070516,0.0541961832726365,0.0,0.0,0.0,5.0
history_only,0.5,0.9,long,Naive (persistence),ALL_MEAN,0.9402505677551511,0.840551642644682,0.856069914420645,0.8482136916778543,,0.20486391495070516,0.010000951868275841,0.03958911415425858,0.03287001825684184,0.03619287109079351,5.0
history_only,0.5,0.9,long,Logistic Regression,ALL_MEAN,0.9400208688842749,0.8674842087715751,0.8167110570458842,0.8413099766907794,,0.20486391495070516,0.008622495590197473,0.03359064984659485,0.03938990100693179,0.03663466434059498,5.0
history_only,0.5,0.9,long,Random Forest,ALL_MEAN,0.9401345382267123,0.8644710507289123,0.8219711955567911,0.8426675927892925,,0.20486391495070516,0.00865162589620782,0.03257505161054127,0.03812642972024773,0.03547338529416517,5.0
history_only,0.5,0.9,extra_long,Naive (always 'not congested'),25,0.8133283851129255,0.0,0.0,0.0,18862.0,0.18667161488707454,,,,,
history_only,0.5,0.9,extra_long,Naive (persistence),25,0.9363270066800975,0.8200883002207505,0.8440783868219256,0.8319104268719384,18862.0,0.18667161488707454,,,,,
history_only,0.5,0.9,extra_long,Logistic Regression,25,0.9379175060969144,0.8517964071856288,0.8080090883271798,0.8293251712578341,18862.0,0.18667161488707454,,,,,
history_only,0.5,0.9,extra_long,Random Forest,25,0.9385537058636412,0.8508615567439097,0.8134052825901732,0.8317119210105997,18862.0,0.18667161488707454,,,,,
history_only,0.5,0.9,extra_long,Naive (always 'not congested'),26,0.8371920921873348,0.0,0.0,0.0,18918.0,0.1628079078126652,,,,,
history_only,0.5,0.9,extra_long,Naive (persistence),26,0.9628924833491912,0.8808456117873158,0.8928571428571429,0.8868107062237988,18918.0,0.1628079078126652,,,,,
history_only,0.5,0.9,extra_long,Logistic Regression,26,0.9634210804524791,0.902020202020202,0.8698051948051948,0.8856198347107438,18918.0,0.1628079078126652,,,,,
history_only,0.5,0.9,extra_long,Random Forest,26,0.9633682207421503,0.9003690036900369,0.8714285714285714,0.8856624319419237,18918.0,0.1628079078126652,,,,,
history_only,0.5,0.9,extra_long,Naive (always 'not congested'),27,0.6917204932472109,0.0,0.0,0.0,18733.0,0.3082795067527892,,,,,
history_only,0.5,0.9,extra_long,Naive (persistence),27,0.9539849463513586,0.9221515724351264,0.9291774891774892,0.9256511988959807,18733.0,0.3082795067527892,,,,,
history_only,0.5,0.9,extra_long,Logistic Regression,27,0.952276730902685,0.9354148082069581,0.9078787878787878,0.9214411247803164,18733.0,0.3082795067527892,,,,,
history_only,0.5,0.9,extra_long,Random Forest,27,0.9515827683766616,0.9324804548685146,0.9087445887445887,0.9204595281943349,18733.0,0.3082795067527892,,,,,
history_only,0.5,0.9,extra_long,Naive (always 'not congested'),28,0.7923456260720412,0.0,0.0,0.0,18656.0,0.20765437392795882,,,,,
history_only,0.5,0.9,extra_long,Naive (persistence),28,0.9420025728987993,0.8553971486761711,0.8673205988642231,0.8613176108690079,18656.0,0.20765437392795882,,,,,
history_only,0.5,0.9,extra_long,Logistic Regression,28,0.9431818181818182,0.8844262295081967,0.8355704697986577,0.8593044863286435,18656.0,0.20765437392795882,,,,,
history_only,0.5,0.9,extra_long,Random Forest,28,0.9419489708404802,0.8778770647170322,0.8368611254517295,0.8568785516056562,18656.0,0.20765437392795882,,,,,
history_only,0.5,0.9,extra_long,Naive (always 'not congested'),29,0.8378948478616253,0.0,0.0,0.0,18963.0,0.16210515213837473,,,,,
history_only,0.5,0.9,extra_long,Naive (persistence),29,0.9514317354848917,0.845585874799358,0.8568640208197787,0.8511875908870576,18963.0,0.16210515213837473,,,,,
history_only,0.5,0.9,extra_long,Logistic Regression,29,0.9500079101408005,0.8635430916552668,0.8214053350683149,0.8419473157719239,18963.0,0.16210515213837473,,,,,
history_only,0.5,0.9,extra_long,Random Forest,29,0.9498497073247903,0.8614232209737828,0.8230318802862719,0.8417900515721178,18963.0,0.16210515213837473,,,,,
history_only,0.5,0.9,extra_long,Naive (always 'not congested'),ALL_MEAN,0.7944962888962276,0.0,0.0,0.0,,0.20550371110377247,0.05408974747349589,0.0,0.0,0.0,5.0
history_only,0.5,0.9,extra_long,Naive (persistence),ALL_MEAN,0.9493277489528676,0.8648137015837444,0.8780595277081119,0.8713755067495568,,0.20550371110377247,0.009303717214579788,0.034650817875304246,0.03017054006735015,0.032404635121985645,5.0
history_only,0.5,0.9,extra_long,Logistic Regression,ALL_MEAN,0.9493610091549394,0.8874401477152505,0.8485337751756269,0.8675275865698924,,0.20550371110377247,0.008668814018180513,0.02954581277631658,0.03611247324377763,0.03291016017131183,5.0
history_only,0.5,0.9,extra_long,Random Forest,ALL_MEAN,0.9490606746295447,0.8846022601986553,0.850694289700267,0.8673004968649265,,0.20550371110377247,0.008633216418679835,0.02919535205625468,0.03506218201109282,0.03221487161239873,5.0
history_only,0.5,0.95,short,Naive (always 'not congested'),25,0.474257533058747,0.0,0.0,0.0,18452.0,0.5257424669412529,,,,,
history_only,0.5,0.95,short,Naive (persistence),25,0.9929546932581834,0.9928931918838191,0.9937119884547985,0.9933024214322514,18452.0,0.5257424669412529,,,,,
history_only,0.5,0.95,short,Logistic Regression,25,0.9930630825926728,0.9931993817619784,0.9936089062983198,0.993404101824178,18452.0,0.5257424669412529,,,,,
history_only,0.5,0.95,short,Random Forest,25,0.9932798612616519,0.9931006075584389,0.9941243170807134,0.9936121986400165,18452.0,0.5257424669412529,,,,,
history_only,0.5,0.95,short,Naive (always 'not congested'),26,0.8035179640718563,0.0,0.0,0.0,18704.0,0.1964820359281437,,,,,
history_only,0.5,0.95,short,Naive (persistence),26,0.9900021385799829,0.9736556219445953,0.9755102040816327,0.974582030719043,18704.0,0.1964820359281437,,,,,
history_only,0.5,0.95,short,Logistic Regression,26,0.9899486740804107,0.9780641623251988,0.9706122448979592,0.9743239552034964,18704.0,0.1964820359281437,,,,,
history_only,0.5,0.95,short,Random Forest,26,0.9900556030795552,0.9728923827595555,0.9765986394557823,0.9747419880499728,18704.0,0.1964820359281437,,,,,
history_only,0.5,0.95,short,Naive (always 'not congested'),27,0.8675317796610169,0.0,0.0,0.0,18880.0,0.13246822033898306,,,,,
history_only,0.5,0.95,short,Naive (persistence),27,0.9859639830508474,0.9457735247208932,0.9484206317473011,0.9470952285885407,18880.0,0.13246822033898306,,,,,
history_only,0.5,0.95,short,Logistic Regression,27,0.9858050847457627,0.9525739764896636,0.939624150339864,0.9460547504025765,18880.0,0.13246822033898306,,,,,
history_only,0.5,0.95,short,Random Forest,27,0.9858050847457627,0.9425287356321839,0.9508196721311475,0.946656050955414,18880.0,0.13246822033898306,,,,,
history_only,0.5,0.95,short,Naive (always 'not congested'),28,0.6933898942168286,0.0,0.0,0.0,18623.0,0.3066101057831713,,,,,
history_only,0.5,0.95,short,Naive (persistence),28,0.9777157278633948,0.9618001046572475,0.9656742556917688,0.9637332867255091,18623.0,0.3066101057831713,,,,,
history_only,0.5,0.95,short,Logistic Regression,28,0.9767491811201203,0.9644428797746876,0.9595446584938704,0.9619875340180845,18623.0,0.3066101057831713,,,,,
history_only,0.5,0.95,short,Random Forest,28,0.9774472426569296,0.960160055671538,0.9665499124343258,0.963344388200384,18623.0,0.3066101057831713,,,,,
history_only,0.5,0.95,short,Naive (always 'not congested'),29,0.9631341301460823,0.0,0.0,0.0,18825.0,0.03686586985391766,,,,,
history_only,0.5,0.95,short,Naive (persistence),29,0.9951128818061089,0.9337175792507204,0.9337175792507204,0.9337175792507204,18825.0,0.03686586985391766,,,,,
history_only,0.5,0.95,short,Logistic Regression,29,0.9950597609561753,0.9399707174231332,0.9250720461095101,0.9324618736383442,18825.0,0.03686586985391766,,,,,
history_only,0.5,0.95,short,Random Forest,29,0.9952191235059761,0.9326647564469914,0.9380403458213257,0.9353448275862069,18825.0,0.03686586985391766,,,,,
history_only,0.5,0.95,short,Naive (always 'not congested'),ALL_MEAN,0.7603662602309063,0.0,0.0,0.0,,0.23963373976909375,0.16781261248044796,0.0,0.0,0.0,5.0
history_only,0.5,0.95,short,Naive (persistence),ALL_MEAN,0.9883498849117036,0.9615680044914552,0.9634069318452443,0.9624861093432129,,0.23963373976909375,0.00613922068187195,0.02074870361569408,0.020861798870035187,0.020794323216730977,5.0
history_only,0.5,0.95,short,Logistic Regression,ALL_MEAN,0.9881251566990283,0.9656502235549322,0.9576924012279047,0.9616464430173359,,0.23963373976909375,0.006489878553791447,0.01868124698834386,0.023878432997642356,0.021280152817229298,5.0
history_only,0.5,0.95,short,Random Forest,ALL_MEAN,0.9883613830499751,0.9602693076137415,0.9652265773846589,0.9627398906863988,,0.23963373976909375,0.006320498953855918,0.021512728127938485,0.019559163972639078,0.02052654154750689,5.0
history_only,0.5,0.95,medium,Naive (always 'not congested'),25,0.4751246477346629,0.0,0.0,0.0,18452.0,0.5248753522653371,,,,,
history_only,0.5,0.95,medium,Naive (persistence),25,0.9911120745718621,0.990318261406942,0.9927723283427982,0.9915437764256987,18452.0,0.5248753522653371,,,,,
history_only,0.5,0.95,medium,Logistic Regression,25,0.9918166052460438,0.9917474726635032,0.9926690758905524,0.9922080602714278,18452.0,0.5248753522653371,,,,,
history_only,0.5,0.95,medium,Random Forest,25,0.9913288532408411,0.9910300030931024,0.9924625709860609,0.9917457697069748,18452.0,0.5248753522653371,,,,,
history_only,0.5,0.95,medium,Naive (always 'not congested'),26,0.8036783575705732,0.0,0.0,0.0,18704.0,0.19632164242942687,,,,,
history_only,0.5,0.95,medium,Naive (persistence),26,0.9831052181351583,0.9557305812058664,0.9583333333333334,0.957030187652978,18704.0,0.19632164242942687,,,,,
history_only,0.5,0.95,medium,Logistic Regression,26,0.9828913601368692,0.9622173193601765,0.9501633986928104,0.9561523705124692,18704.0,0.19632164242942687,,,,,
history_only,0.5,0.95,medium,Random Forest,26,0.9833725406330197,0.9575279063435883,0.9577886710239651,0.9576582709326072,18704.0,0.19632164242942687,,,,,
history_only,0.5,0.95,medium,Naive (always 'not congested'),27,0.8679025423728813,0.0,0.0,0.0,18880.0,0.13209745762711864,,,,,
history_only,0.5,0.95,medium,Naive (persistence),27,0.9766949152542372,0.9094896331738437,0.9145950280673617,0.9120351859256297,18880.0,0.13209745762711864,,,,,
history_only,0.5,0.95,medium,Logistic Regression,27,0.9770127118644067,0.9224774405250205,0.9017642341619888,0.9120032441200324,18880.0,0.13209745762711864,,,,,
history_only,0.5,0.95,medium,Random Forest,27,0.9763771186440678,0.9109149277688604,0.9101844426623897,0.9105495387083835,18880.0,0.13209745762711864,,,,,
history_only,0.5,0.95,medium,Naive (always 'not congested'),28,0.6937120764645868,0.0,0.0,0.0,18623.0,0.3062879235354132,,,,,
history_only,0.5,0.95,medium,Naive (persistence),28,0.9676206841003061,0.9448805163090878,0.9496844319775596,0.9472763836670456,18623.0,0.3062879235354132,,,,,
history_only,0.5,0.95,medium,Logistic Regression,28,0.9656338935724642,0.9497335701598579,0.9374123422159888,0.9435327333686254,18623.0,0.3062879235354132,,,,,
history_only,0.5,0.95,medium,Random Forest,28,0.9669763196047898,0.947109471094711,0.9449509116409537,0.9460289600702062,18623.0,0.3062879235354132,,,,,
history_only,0.5,0.95,medium,Naive (always 'not congested'),29,0.9631341301460823,0.0,0.0,0.0,18825.0,0.03686586985391766,,,,,
history_only,0.5,0.95,medium,Naive (persistence),29,0.9922443559096945,0.8948126801152738,0.8948126801152738,0.8948126801152738,18825.0,0.03686586985391766,,,,,
history_only,0.5,0.95,medium,Logistic Regression,29,0.9921912350597609,0.9039881831610044,0.8818443804034583,0.8927789934354485,18825.0,0.03686586985391766,,,,,
history_only,0.5,0.95,medium,Random Forest,29,0.9921912350597609,0.8958031837916064,0.8919308357348703,0.8938628158844766,18825.0,0.03686586985391766,,,,,
history_only,0.5,0.95,medium,Naive (always 'not congested'),ALL_MEAN,0.7607103508577573,0.0,0.0,0.0,,0.2392896491422427,0.1675468677976589,0.0,0.0,0.0,5.0
history_only,0.5,0.95,medium,Naive (persistence),ALL_MEAN,0.9821554495942518,0.9390463344422028,0.9420395603672652,0.9405396427573252,,0.2392896491422427,0.009208540222587956,0.033974776019233814,0.03429672117670522,0.03412389946075654,5.0
history_only,0.5,0.95,medium,Logistic Regression,ALL_MEAN,0.981909161175909,0.9460327971739126,0.9327706862729597,0.9393350803416007,,0.2392896491422427,0.009936828040965587,0.030620484739992897,0.03864390558941468,0.03467129084860328,5.0
history_only,0.5,0.95,medium,Random Forest,ALL_MEAN,0.9820492134364958,0.9404770984183738,0.9394634864096479,0.9399690710605297,,0.2392896491422427,0.009487763700371079,0.033941111268970654,0.03547236241267293,0.034703752591980594,5.0
history_only,0.5,0.95,long,Naive (always 'not congested'),25,0.4762627357468025,0.0,0.0,0.0,18452.0,0.5237372642531974,,,,,
history_only,0.5,0.95,long,Naive (persistence),25,0.9884565358768698,0.986713358739314,0.9913079470198676,0.9890053166778506,18452.0,0.5237372642531974,,,,,
history_only,0.5,0.95,long,Logistic Regression,25,0.9891610665510514,0.9893485005170631,0.9899627483443708,0.9896555291196856,18452.0,0.5237372642531974,,,,,
history_only,0.5,0.95,long,Random Forest,25,0.9893236505527856,0.9894530038258712,0.9901697019867549,0.9898112231704164,18452.0,0.5237372642531974,,,,,
history_only,0.5,0.95,long,Naive (always 'not congested'),26,0.80383875106929,0.0,0.0,0.0,18704.0,0.19616124893071002,,,,,
history_only,0.5,0.95,long,Naive (persistence),26,0.9746043627031651,0.9337316675719718,0.9370400654129191,0.9353829410964495,18704.0,0.19616124893071002,,,,,
history_only,0.5,0.95,long,Logistic Regression,26,0.9748182207014542,0.9441666666666667,0.9264104660670482,0.9352042921997523,18704.0,0.19616124893071002,,,,,
history_only,0.5,0.95,long,Random Forest,26,0.9744439692044482,0.9430713690641489,0.9255928045789044,0.9342503438789546,18704.0,0.19616124893071002,,,,,
history_only,0.5,0.95,long,Naive (always 'not congested'),27,0.8694385593220338,0.0,0.0,0.0,18880.0,0.1305614406779661,,,,,
history_only,0.5,0.95,long,Naive (persistence),27,0.9618114406779661,0.8476874003189793,0.8624746450304259,0.8550170922984114,18880.0,0.1305614406779661,,,,,
history_only,0.5,0.95,long,Logistic Regression,27,0.9619173728813559,0.8655778894472361,0.8385395537525355,0.8518442200700598,18880.0,0.1305614406779661,,,,,
history_only,0.5,0.95,long,Random Forest,27,0.9622351694915254,0.8646960865945046,0.8425963488843813,0.8535031847133758,18880.0,0.1305614406779661,,,,,
history_only,0.5,0.95,long,Naive (always 'not congested'),28,0.6935509853407077,0.0,0.0,0.0,18623.0,0.30644901465929225,,,,,
history_only,0.5,0.95,long,Naive (persistence),28,0.9552166675616174,0.9249956392813535,0.9292097424215875,0.9270979020979021,18623.0,0.30644901465929225,,,,,
history_only,0.5,0.95,long,Logistic Regression,28,0.9528003007034312,0.936212504517528,0.9078324864201858,0.9218041099546304,18623.0,0.30644901465929225,,,,,
history_only,0.5,0.95,long,Random Forest,28,0.9530687859098964,0.9362700848528616,0.9087086034694235,0.9222834785701582,18623.0,0.30644901465929225,,,,,
history_only,0.5,0.95,long,Naive (always 'not congested'),29,0.9632934926958832,0.0,0.0,0.0,18825.0,0.03670650730411686,,,,,
history_only,0.5,0.95,long,Naive (persistence),29,0.9896414342629483,0.8573487031700289,0.8610709117221418,0.8592057761732852,18825.0,0.03670650730411686,,,,,
history_only,0.5,0.95,long,Logistic Regression,29,0.9901195219123506,0.8843226788432268,0.8408104196816208,0.8620178041543026,18825.0,0.03670650730411686,,,,,
history_only,0.5,0.95,long,Random Forest,29,0.9901195219123506,0.8785607196401799,0.8480463096960926,0.8630338733431517,18825.0,0.03670650730411686,,,,,
history_only,0.5,0.95,long,Naive (always 'not congested'),ALL_MEAN,0.7612769048349435,0.0,0.0,0.0,,0.23872309516505652,0.16741626729776338,0.0,0.0,0.0,5.0
history_only,0.5,0.95,long,Naive (persistence),ALL_MEAN,0.9739460882165133,0.9100953538163296,0.9162206623213883,0.9131418056687798,,0.23872309516505652,0.01382296041428083,0.051629399236100285,0.049336382996987185,0.05046244270227248,5.0
history_only,0.5,0.95,long,Logistic Regression,ALL_MEAN,0.9737632965499288,0.9239256479983441,0.9007111348531524,0.9121051910996861,,0.23872309516505652,0.014734336744497208,0.044302757036961085,0.05679862843129257,0.05056050511229508,5.0
history_only,0.5,0.95,long,Random Forest,ALL_MEAN,0.9738382194142012,0.9224102527955133,0.9030227537231112,0.9125764207352114,,0.23872309516505652,0.014637256962903366,0.04553551070112396,0.05442441818563964,0.04994659515851506,5.0
history_only,0.5,0.95,extra_long,Naive (always 'not congested'),25,0.4757207890743551,0.0,0.0,0.0,18452.0,0.5242792109256449,,,,,
history_only,0.5,0.95,extra_long,Naive (persistence),25,0.9901907652287015,0.9888763003398908,0.9924540004134794,0.990661920239385,18452.0,0.5242792109256449,,,,,
history_only,0.5,0.95,extra_long,Logistic Regression,25,0.990082375894212,0.9900857172363937,0.991006822410585,0.9905460556904478,18452.0,0.5242792109256449,,,,,
history_only,0.5,0.95,extra_long,Random Forest,25,0.9909494905701279,0.9910133250697242,0.9917304114120322,0.9913717385688453,18452.0,0.5242792109256449,,,,,
history_only,0.5,0.95,extra_long,Naive (always 'not congested'),26,0.8037318220701454,0.0,0.0,0.0,18704.0,0.19626817792985457,,,,,
history_only,0.5,0.95,extra_long,Naive (persistence),26,0.9785607356715141,0.9440521455730582,0.9468809588667938,0.9454644362845097,18704.0,0.19626817792985457,,,,,
history_only,0.5,0.95,extra_long,Logistic Regression,26,0.9784538066723696,0.9523809523809523,0.9370743666575865,0.9446656597555952,18704.0,0.19626817792985457,,,,,
history_only,0.5,0.95,extra_long,Random Forest,26,0.9781330196749358,0.9473395501919912,0.9408880414056116,0.9441027743610769,18704.0,0.19626817792985457,,,,,
history_only,0.5,0.95,extra_long,Naive (always 'not congested'),27,0.8688559322033899,0.0,0.0,0.0,18880.0,0.13114406779661017,,,,,
history_only,0.5,0.95,extra_long,Naive (persistence),27,0.9683262711864407,0.8744019138755981,0.885702746365105,0.880016051364366,18880.0,0.13114406779661017,,,,,
history_only,0.5,0.95,extra_long,Logistic Regression,27,0.9689088983050848,0.8901280462618752,0.8703554119547657,0.8801306922605677,18880.0,0.13114406779661017,,,,,
history_only,0.5,0.95,extra_long,Random Forest,27,0.9680084745762711,0.880178716490658,0.8752019386106623,0.8776832725799919,18880.0,0.13114406779661017,,,,,
history_only,0.5,0.95,extra_long,Naive (always 'not congested'),28,0.6934972882994147,0.0,0.0,0.0,18623.0,0.3065027117005853,,,,,
history_only,0.5,0.95,extra_long,Naive (persistence),28,0.9614992213929012,0.9352869352869353,0.9393833216538192,0.937330652914955,18623.0,0.3065027117005853,,,,,
history_only,0.5,0.95,extra_long,Logistic Regression,28,0.958868066369543,0.9420393559928444,0.9225648213034338,0.93220038944946,18623.0,0.3065027117005853,,,,,
history_only,0.5,0.95,extra_long,Random Forest,28,0.9592439456585942,0.9403808506851753,0.9257182901191311,0.9329919660987022,18623.0,0.3065027117005853,,,,,
history_only,0.5,0.95,extra_long,Naive (always 'not congested'),29,0.9633466135458167,0.0,0.0,0.0,18825.0,0.036653386454183264,,,,,
history_only,0.5,0.95,extra_long,Naive (persistence),29,0.9904382470119522,0.8674351585014409,0.8724637681159421,0.869942196531792,18825.0,0.036653386454183264,,,,,
history_only,0.5,0.95,extra_long,Logistic Regression,29,0.990332005312085,0.8825301204819277,0.8492753623188406,0.8655834564254062,18825.0,0.036653386454183264,,,,,
history_only,0.5,0.95,extra_long,Random Forest,29,0.9902257636122178,0.8709677419354839,0.8608695652173913,0.8658892128279884,18825.0,0.036653386454183264,,,,,
history_only,0.5,0.95,extra_long,Naive (always 'not congested'),ALL_MEAN,0.7610304890386244,0.0,0.0,0.0,,0.23896951096137564,0.16753740022319819,0.0,0.0,0.0,5.0
history_only,0.5,0.95,extra_long,Naive (persistence),ALL_MEAN,0.977803048098302,0.9220104907153847,0.9273769590830279,0.9246830514670015,,0.23896951096137564,0.011569805042660208,0.045559145077666126,0.04361600303998077,0.044579683711326486,5.0
history_only,0.5,0.95,extra_long,Logistic Regression,ALL_MEAN,0.9773290305106588,0.9314328384707986,0.9140553569290424,0.9226252507162954,,0.23896951096137564,0.01220406585488281,0.04022199289928636,0.05025922149224254,0.04527748326704395,5.0
history_only,0.5,0.95,extra_long,Random Forest,ALL_MEAN,0.9773121388184294,0.9259760368746065,0.9188816493529657,0.9224077928873211,,0.23896951096137564,0.012380877883953232,0.044759477844169594,0.0471408148380214,0.04589848659013335,5.0
rich_features,2.0,0.3,short,Naive (always 'not congested'),25,0.935099685204617,0.0,0.0,0.0,19060.0,0.064900314795383,,,,,
