dataset,weibull_shape,rho,horizon,model,test_run_id,MAE,RMSE,n_test,MAE_std,relative_improvement_over_persistence,n_test_runs
rich_features,0.5,0.3,medium,Random Forest,27,0.5178833009017013,0.9858936762751801,18344.0,,,
rich_features,0.5,0.3,medium,Naive (persistence),28,0.4478613968597726,1.1377272912609213,18470.0,,,
rich_features,0.5,0.3,medium,Linear Regression,28,0.49929294000611923,0.9363432417834552,18470.0,,,
rich_features,0.5,0.3,medium,Decision Tree,28,0.5020906841380209,0.9419608830359733,18470.0,,,
rich_features,0.5,0.3,medium,Random Forest,28,0.5016545276986973,0.9389683227530623,18470.0,,,
rich_features,0.5,0.3,medium,Naive (persistence),29,0.4396135265700483,1.1363390127258701,18423.0,,,
rich_features,0.5,0.3,medium,Linear Regression,29,0.5026915490323108,0.9703314196059645,18423.0,,,
rich_features,0.5,0.3,medium,Decision Tree,29,0.5040390192149287,0.9742716134805172,18423.0,,,
rich_features,0.5,0.3,medium,Random Forest,29,0.5033439927076439,0.9716302897142536,18423.0,,,
rich_features,0.5,0.3,medium,Linear Regression,ALL_MEAN,0.49793040994014703,,,0.012814980416278354,-0.12835501491111834,5.0
rich_features,0.5,0.3,medium,Decision Tree,ALL_MEAN,0.4994281153414411,,,0.013187010958781612,-0.13174894981983942,5.0
rich_features,0.5,0.3,medium,Random Forest,ALL_MEAN,0.4993112476141974,,,0.012645400374069488,-0.13148411705709928,5.0
rich_features,0.5,0.3,medium,Naive (persistence),ALL_MEAN,0.44128878177527264,,,0.013051364461013076,0.0,5.0
rich_features,0.5,0.3,long,Naive (persistence),25,0.5100249268451285,1.322168857073622,18454.0,,,
rich_features,0.5,0.3,long,Linear Regression,25,0.5502624904769795,1.018402944992096,18454.0,,,
rich_features,0.5,0.3,long,Decision Tree,25,0.5519377625876717,1.042386268397311,18454.0,,,
rich_features,0.5,0.3,long,Random Forest,25,0.5508708612347634,1.020447622369749,18454.0,,,
rich_features,0.5,0.3,long,Naive (persistence),26,0.5332457005148428,1.421475892284239,18258.0,,,
rich_features,0.5,0.3,long,Linear Regression,26,0.5736989563326231,1.092015078043417,18258.0,,,
rich_features,0.5,0.3,long,Decision Tree,26,0.5779441370633593,1.126117057340589,18258.0,,,
rich_features,0.5,0.3,long,Random Forest,26,0.5759341023505331,1.0996979401141425,18258.0,,,
rich_features,0.5,0.3,long,Naive (persistence),27,0.5749018752725686,1.4188700872404651,18344.0,,,
rich_features,0.5,0.3,long,Linear Regression,27,0.6107982546048858,1.1586371826832802,18344.0,,,
rich_features,0.5,0.3,long,Decision Tree,27,0.6115701834272628,1.1642443453850377,18344.0,,,
rich_features,0.5,0.3,long,Random Forest,27,0.6103289664669386,1.1597131531295073,18344.0,,,
rich_features,0.5,0.3,long,Naive (persistence),28,0.5345425013535463,1.3630795732893113,18470.0,,,
rich_features,0.5,0.3,long,Linear Regression,28,0.5744786075042213,1.062947421716422,18470.0,,,
rich_features,0.5,0.3,long,Decision Tree,28,0.5758586850309393,1.0679759495308336,18470.0,,,
rich_features,0.5,0.3,long,Random Forest,28,0.57610048903884,1.0657044422742066,18470.0,,,
rich_features,0.5,0.3,long,Naive (persistence),29,0.5358519242251534,1.3863424520456793,18423.0,,,
rich_features,0.5,0.3,long,Linear Regression,29,0.6000283096382257,1.1779315753368829,18423.0,,,
rich_features,0.5,0.3,long,Decision Tree,29,0.5995991507647157,1.180002739406027,18423.0,,,
rich_features,0.5,0.3,long,Random Forest,29,0.6001892019374234,1.1784283065791603,18423.0,,,
rich_features,0.5,0.3,long,Linear Regression,ALL_MEAN,0.5818533237113871,,,0.021386912020197928,-0.08208822627024293,5.0
rich_features,0.5,0.3,long,Decision Tree,ALL_MEAN,0.5833819837747898,,,0.02065178128751835,-0.08493111637530659,5.0
rich_features,0.5,0.3,long,Random Forest,ALL_MEAN,0.5826847242056996,,,0.02084061321629455,-0.08363440406032985,5.0
rich_features,0.5,0.3,long,Naive (persistence),ALL_MEAN,0.5377133856422479,,,0.02089552233241159,0.0,5.0
rich_features,0.5,0.3,extra_long,Naive (persistence),25,0.47068386257721906,1.2436029003816493,18454.0,,,
rich_features,0.5,0.3,extra_long,Linear Regression,25,0.5257616354755194,0.9972360877679617,18454.0,,,
rich_features,0.5,0.3,extra_long,Decision Tree,25,0.5268143944191749,1.003121676336113,18454.0,,,
rich_features,0.5,0.3,extra_long,Random Forest,25,0.5267862370959557,0.9989478787043528,18454.0,,,
rich_features,0.5,0.3,extra_long,Naive (persistence),26,0.5032314601818381,1.3422040329692657,18258.0,,,
rich_features,0.5,0.3,extra_long,Linear Regression,26,0.5453605475420241,1.0485080417298378,18258.0,,,
rich_features,0.5,0.3,extra_long,Decision Tree,26,0.5476203554574516,1.0624828197406817,18258.0,,,
rich_features,0.5,0.3,extra_long,Random Forest,26,0.5481342146505888,1.0608046093648917,18258.0,,,
rich_features,0.5,0.3,extra_long,Naive (persistence),27,0.5300370693414741,1.3015849642269282,18344.0,,,
rich_features,0.5,0.3,extra_long,Linear Regression,27,0.579938568808581,1.1043132289650996,18344.0,,,
rich_features,0.5,0.3,extra_long,Decision Tree,27,0.5792538402586532,1.1055755577204627,18344.0,,,
rich_features,0.5,0.3,extra_long,Random Forest,27,0.5796692485501228,1.1048494776499447,18344.0,,,
rich_features,0.5,0.3,extra_long,Naive (persistence),28,0.499837574445046,1.2835218198560405,18470.0,,,
rich_features,0.5,0.3,extra_long,Linear Regression,28,0.5439721903965524,1.0081957656709835,18470.0,,,
rich_features,0.5,0.3,extra_long,Decision Tree,28,0.5468097336632736,1.0168180716505861,18470.0,,,
rich_features,0.5,0.3,extra_long,Random Forest,28,0.5459612733455705,1.0116049972569325,18470.0,,,
rich_features,0.5,0.3,extra_long,Naive (persistence),29,0.4980187808717364,1.279210084385472,18423.0,,,
rich_features,0.5,0.3,extra_long,Linear Regression,29,0.5639888043246267,1.0944913419172693,18423.0,,,
rich_features,0.5,0.3,extra_long,Decision Tree,29,0.5637057403009127,1.0959266248157693,18423.0,,,
rich_features,0.5,0.3,extra_long,Random Forest,29,0.5641827071844495,1.0958027265508834,18423.0,,,
rich_features,0.5,0.3,extra_long,Linear Regression,ALL_MEAN,0.5518043493094608,,,0.01855307785319143,-0.10281081613273546,5.0
rich_features,0.5,0.3,extra_long,Decision Tree,ALL_MEAN,0.5528408128198932,,,0.017644807810141966,-0.10488224447733274,5.0
rich_features,0.5,0.3,extra_long,Random Forest,ALL_MEAN,0.5529467361653374,,,0.017869910344446162,-0.10509393800817035,5.0
rich_features,0.5,0.3,extra_long,Naive (persistence),ALL_MEAN,0.5003617494834627,,,0.01884357227690056,0.0,5.0
rich_features,0.5,0.5,short,Naive (persistence),25,1.0039011017976698,1.8753810655349064,18969.0,,,
rich_features,0.5,0.5,short,Linear Regression,25,1.1145424935659822,1.7859959270252825,18969.0,,,
rich_features,0.5,0.5,short,Decision Tree,25,1.1160836389297464,1.7485721555271225,18969.0,,,
rich_features,0.5,0.5,short,Random Forest,25,1.1138667957926347,1.7432359835817368,18969.0,,,
rich_features,0.5,0.5,short,Naive (persistence),26,0.9121755446679871,1.7473752113558552,19186.0,,,
rich_features,0.5,0.5,short,Linear Regression,26,1.0104233144494081,1.6195218877479411,19186.0,,,
rich_features,0.5,0.5,short,Decision Tree,26,1.027990481023154,1.6038033716266964,19186.0,,,
rich_features,0.5,0.5,short,Random Forest,26,1.0262087098688886,1.5989552551179336,19186.0,,,
rich_features,0.5,0.5,short,Naive (persistence),27,1.0300263852242744,1.9175209369223638,18950.0,,,
rich_features,0.5,0.5,short,Linear Regression,27,1.134910087686592,1.8191190864221085,18950.0,,,
rich_features,0.5,0.5,short,Decision Tree,27,1.1412829351969782,1.8029150359058637,18950.0,,,
rich_features,0.5,0.5,short,Random Forest,27,1.1395635561503912,1.7992034354990578,18950.0,,,
rich_features,0.5,0.5,short,Naive (persistence),28,0.9264467562339903,1.7413970823511922,19129.0,,,
rich_features,0.5,0.5,short,Linear Regression,28,1.0186936704518303,1.6115803469979346,19129.0,,,
rich_features,0.5,0.5,short,Decision Tree,28,1.0289210468163643,1.5880820369762334,19129.0,,,
rich_features,0.5,0.5,short,Random Forest,28,1.0285988158951538,1.5865411623104575,19129.0,,,
rich_features,0.5,0.5,short,Naive (persistence),29,0.9380989787902593,1.7870530275214571,19095.0,,,
rich_features,0.5,0.5,short,Linear Regression,29,1.0384198382606578,1.6690049905462259,19095.0,,,
rich_features,0.5,0.5,short,Decision Tree,29,1.042869764582769,1.6353935922770109,19095.0,,,
rich_features,0.5,0.5,short,Random Forest,29,1.0448283944622714,1.6383609655986369,19095.0,,,
rich_features,0.5,0.5,short,Linear Regression,ALL_MEAN,1.063397880882894,,,0.05129998218470815,-0.10525412730269523,5.0
rich_features,0.5,0.5,short,Decision Tree,ALL_MEAN,1.0714295733098025,,,0.04771387634889255,-0.1136019539851183,5.0
rich_features,0.5,0.5,short,Random Forest,ALL_MEAN,1.070613254433868,,,0.046961364065315654,-0.11275350410286666,5.0
rich_features,0.5,0.5,short,Naive (persistence),ALL_MEAN,0.9621297533428363,,,0.046262242801610266,0.0,5.0
rich_features,0.5,0.5,medium,Naive (persistence),25,1.4303337023564764,2.5824176280231677,18969.0,,,
rich_features,0.5,0.5,medium,Linear Regression,25,1.527119549415769,2.397921689318874,18969.0,,,
rich_features,0.5,0.5,medium,Decision Tree,25,1.5201582782271064,2.3596851885039434,18969.0,,,
rich_features,0.5,0.5,medium,Random Forest,25,1.5186116991471599,2.3504231676732936,18969.0,,,
rich_features,0.5,0.5,medium,Naive (persistence),26,1.244240592098405,2.32356121604211,19186.0,,,
rich_features,0.5,0.5,medium,Linear Regression,26,1.3321844442450852,2.059834156704915,19186.0,,,
rich_features,0.5,0.5,medium,Decision Tree,26,1.342845372635413,2.043234318493776,19186.0,,,
rich_features,0.5,0.5,medium,Random Forest,26,1.3425581164826166,2.039436432309323,19186.0,,,
rich_features,0.5,0.5,medium,Naive (persistence),27,1.4548284960422164,2.6475358185094,18950.0,,,
rich_features,0.5,0.5,medium,Linear Regression,27,1.535083376123739,2.4257839262104697,18950.0,,,
rich_features,0.5,0.5,medium,Decision Tree,27,1.5251565280647472,2.376120905321676,18950.0,,,
rich_features,0.5,0.5,medium,Random Forest,27,1.5288655544078638,2.38515466256118,18950.0,,,
rich_features,0.5,0.5,medium,Naive (persistence),28,1.2688588007736943,2.3089332093447656,19129.0,,,
rich_features,0.5,0.5,medium,Linear Regression,28,1.3409120343639565,2.031063595783366,19129.0,,,
rich_features,0.5,0.5,medium,Decision Tree,28,1.3450234655429754,2.0076521544515797,19129.0,,,
rich_features,0.5,0.5,medium,Random Forest,28,1.345438229427654,2.008220888339901,19129.0,,,
rich_features,0.5,0.5,medium,Naive (persistence),29,1.3029065200314218,2.425069814054318,19095.0,,,
rich_features,0.5,0.5,medium,Linear Regression,29,1.3884386164114821,2.153483306513997,19095.0,,,
rich_features,0.5,0.5,medium,Decision Tree,29,1.389113943748782,2.1311717042768628,19095.0,,,
rich_features,0.5,0.5,medium,Random Forest,29,1.3871907688494065,2.1229882120945422,19095.0,,,
rich_features,0.5,0.5,medium,Linear Regression,ALL_MEAN,1.4247476041120062,,,0.08895918353724677,-0.06305914166592985,5.0
rich_features,0.5,0.5,medium,Decision Tree,ALL_MEAN,1.4244595176438049,,,0.0818760103054374,-0.06284418924016122,5.0
rich_features,0.5,0.5,medium,Random Forest,ALL_MEAN,1.4245328736629401,,,0.08259102860395537,-0.0628989229954684,5.0
rich_features,0.5,0.5,medium,Naive (persistence),ALL_MEAN,1.3402336222604427,,,0.08596784174695,0.0,5.0
rich_features,0.5,0.5,long,Naive (persistence),25,1.8785386683536296,3.35913363785732,18969.0,,,
rich_features,0.5,0.5,long,Linear Regression,25,1.8649109606723724,2.9690125658497086,18969.0,,,
rich_features,0.5,0.5,long,Decision Tree,25,1.8512945241171748,2.9331753661356545,18969.0,,,
rich_features,0.5,0.5,long,Random Forest,25,1.8431290007131025,2.9164726931457525,18969.0,,,
rich_features,0.5,0.5,long,Naive (persistence),26,1.570885020327322,2.965637667648225,19186.0,,,
rich_features,0.5,0.5,long,Linear Regression,26,1.5961602332759983,2.47202499745022,19186.0,,,
rich_features,0.5,0.5,long,Decision Tree,26,1.6000221749489876,2.4716256625589414,19186.0,,,
rich_features,0.5,0.5,long,Random Forest,26,1.598808804556015,2.4682049058070215,19186.0,,,
rich_features,0.5,0.5,long,Naive (persistence),27,1.9520316622691294,3.4975075935235105,18950.0,,,
rich_features,0.5,0.5,long,Linear Regression,27,1.909151382976747,3.040030882619573,18950.0,,,
rich_features,0.5,0.5,long,Decision Tree,27,1.8977171265046993,3.0437610674946214,18950.0,,,
rich_features,0.5,0.5,long,Random Forest,27,1.887235622128323,2.984076016171842,18950.0,,,
rich_features,0.5,0.5,long,Naive (persistence),28,1.6106435255371425,2.9246912331283723,19129.0,,,
rich_features,0.5,0.5,long,Linear Regression,28,1.6084946936117324,2.402565427689309,19129.0,,,
rich_features,0.5,0.5,long,Decision Tree,28,1.6111003457409647,2.4038437083704682,19129.0,,,
rich_features,0.5,0.5,long,Random Forest,28,1.6076768512616548,2.396112035915504,19129.0,,,
rich_features,0.5,0.5,long,Naive (persistence),29,1.660434668761456,3.0901104193492213,19095.0,,,
rich_features,0.5,0.5,long,Linear Regression,29,1.6537360978768918,2.5087979668215166,19095.0,,,
rich_features,0.5,0.5,long,Decision Tree,29,1.6472910493831479,2.5146678562042233,19095.0,,,
rich_features,0.5,0.5,long,Random Forest,29,1.6462123566728477,2.501876560900859,19095.0,,,
rich_features,0.5,0.5,long,Linear Regression,ALL_MEAN,1.7264906736827483,,,0.13321217202666108,0.00462150727072097,5.0
rich_features,0.5,0.5,long,Decision Tree,ALL_MEAN,1.7214850441389948,,,0.12676829811690418,0.0075074168596759305,5.0
rich_features,0.5,0.5,long,Random Forest,ALL_MEAN,1.7166125270663888,,,0.12314182162392137,0.010316582743661207,5.0
rich_features,0.5,0.5,long,Naive (persistence),ALL_MEAN,1.734506709049736,,,0.15209413070643804,0.0,5.0
rich_features,0.5,0.5,extra_long,Naive (persistence),25,1.6965575412515157,3.0363569182352164,18969.0,,,
rich_features,0.5,0.5,extra_long,Linear Regression,25,1.7398929229304132,2.7522786527618357,18969.0,,,
rich_features,0.5,0.5,extra_long,Decision Tree,25,1.7284521588011474,2.7105058325380145,18969.0,,,
rich_features,0.5,0.5,extra_long,Random Forest,25,1.7273898984216356,2.7059857412905797,18969.0,,,
rich_features,0.5,0.5,extra_long,Naive (persistence),26,1.4463671427082248,2.6919967791626727,19186.0,,,
rich_features,0.5,0.5,extra_long,Linear Regression,26,1.4998799101772258,2.3067671842977413,19186.0,,,
rich_features,0.5,0.5,extra_long,Decision Tree,26,1.5028758053682347,2.2971181658887323,19186.0,,,
rich_features,0.5,0.5,extra_long,Random Forest,26,1.5030877991458218,2.2966049660058863,19186.0,,,
rich_features,0.5,0.5,extra_long,Naive (persistence),27,1.7595778364116095,3.1633454786687856,18950.0,,,
rich_features,0.5,0.5,extra_long,Linear Regression,27,1.775132294489848,2.810266352253126,18950.0,,,
rich_features,0.5,0.5,extra_long,Decision Tree,27,1.7498945849769614,2.7377612449333215,18950.0,,,
rich_features,0.5,0.5,extra_long,Random Forest,27,1.7571162193051442,2.7728077184766087,18950.0,,,
rich_features,0.5,0.5,extra_long,Naive (persistence),28,1.4609232056040566,2.6616390125744704,19129.0,,,
rich_features,0.5,0.5,extra_long,Linear Regression,28,1.499378529589098,2.2483868726723424,19129.0,,,
rich_features,0.5,0.5,extra_long,Decision Tree,28,1.5031614339232449,2.238221549869168,19129.0,,,
rich_features,0.5,0.5,extra_long,Random Forest,28,1.5023775015632945,2.2362454055088516,19129.0,,,
rich_features,0.5,0.5,extra_long,Naive (persistence),29,1.5201885310290653,2.8221619482800735,19095.0,,,
rich_features,0.5,0.5,extra_long,Linear Regression,29,1.5558245681358402,2.3840534209075974,19095.0,,,
rich_features,0.5,0.5,extra_long,Decision Tree,29,1.5526595114706776,2.3739565230095696,19095.0,,,
rich_features,0.5,0.5,extra_long,Random Forest,29,1.5510679792586461,2.364597787653263,19095.0,,,
rich_features,0.5,0.5,extra_long,Linear Regression,ALL_MEAN,1.614021645064485,,,0.11946421998395905,-0.0236558971860219,5.0
rich_features,0.5,0.5,extra_long,Decision Tree,ALL_MEAN,1.6074086989080532,,,0.10931224865073973,-0.019461789039141975,5.0
rich_features,0.5,0.5,extra_long,Random Forest,ALL_MEAN,1.6082078795389083,,,0.11125944066482453,-0.019968650869770732,5.0
rich_features,0.5,0.5,extra_long,Naive (persistence),ALL_MEAN,1.5767228514008944,,,0.12758886829987112,0.0,5.0
rich_features,0.5,0.7,short,Naive (persistence),25,1.8517486195109125,2.8775062245021092,19015.0,,,
rich_features,0.5,0.7,short,Linear Regression,25,1.950245038896048,2.7725214671328624,19015.0,,,
rich_features,0.5,0.7,short,Decision Tree,25,1.969065239460091,2.741974182717729,19015.0,,,
rich_features,0.5,0.7,short,Random Forest,25,1.965136236932451,2.7362147739698703,19015.0,,,
rich_features,0.5,0.7,short,Naive (persistence),26,1.8723482849604223,2.9209551334829813,18950.0,,,
rich_features,0.5,0.7,short,Linear Regression,26,1.9780893709321452,2.8183439169495634,18950.0,,,
rich_features,0.5,0.7,short,Decision Tree,26,1.9892465317897072,2.7809799319042856,18950.0,,,
rich_features,0.5,0.7,short,Random Forest,26,1.9869136122521796,2.7766511673993275,18950.0,,,
rich_features,0.5,0.7,short,Naive (persistence),27,1.8521226045637305,2.8352495974571528,19151.0,,,
rich_features,0.5,0.7,short,Linear Regression,27,1.9402829138122357,2.7328002191863354,19151.0,,,
rich_features,0.5,0.7,short,Decision Tree,27,1.9459290405044782,2.678932158144558,19151.0,,,
rich_features,0.5,0.7,short,Random Forest,27,1.9433416090756803,2.6735256335395707,19151.0,,,
rich_features,0.5,0.7,short,Naive (persistence),28,1.926506406862226,2.9426550033442553,18886.0,,,
rich_features,0.5,0.7,short,Linear Regression,28,2.0029351842092864,2.8346357489200926,18886.0,,,
rich_features,0.5,0.7,short,Decision Tree,28,2.014375047650496,2.7859342806271776,18886.0,,,
rich_features,0.5,0.7,short,Random Forest,28,2.0115590588402728,2.7789401464904318,18886.0,,,
rich_features,0.5,0.7,short,Naive (persistence),29,1.8982799682455676,2.9293163735780237,18895.0,,,
rich_features,0.5,0.7,short,Linear Regression,29,2.012705481204842,2.8386693089666704,18895.0,,,
rich_features,0.5,0.7,short,Decision Tree,29,2.0252300879191942,2.8093268106536824,18895.0,,,
rich_features,0.5,0.7,short,Random Forest,29,2.021176352858772,2.802724146904157,18895.0,,,
rich_features,0.5,0.7,short,Linear Regression,ALL_MEAN,1.9768515978109114,,,0.02832865737309774,-0.051404297674871646,5.0
rich_features,0.5,0.7,short,Decision Tree,ALL_MEAN,1.9887691894647932,,,0.02901313135100516,-0.057742763898993354,5.0
rich_features,0.5,0.7,short,Random Forest,ALL_MEAN,1.9856253739918714,,,0.028795170355300097,-0.056070700551908104,5.0
rich_features,0.5,0.7,short,Naive (persistence),ALL_MEAN,1.8802011768285716,,,0.028742439620214284,0.0,5.0
rich_features,0.5,0.7,medium,Naive (persistence),25,2.6947146989219037,4.062333149550048,19015.0,,,
rich_features,0.5,0.7,medium,Linear Regression,25,2.753716626181051,3.825341228523945,19015.0,,,
rich_features,0.5,0.7,medium,Decision Tree,25,2.7667057395601815,3.769604171051946,19015.0,,,
rich_features,0.5,0.7,medium,Random Forest,25,2.766603359087827,3.766286565548605,19015.0,,,
rich_features,0.5,0.7,medium,Naive (persistence),26,2.6953562005277045,4.131256748484622,18950.0,,,
rich_features,0.5,0.7,medium,Linear Regression,26,2.7812051485451987,3.905356445646465,18950.0,,,
rich_features,0.5,0.7,medium,Decision Tree,26,2.7894913686700233,3.8537042211436234,18950.0,,,
rich_features,0.5,0.7,medium,Random Forest,26,2.7858938564720206,3.846981672209859,18950.0,,,
rich_features,0.5,0.7,medium,Naive (persistence),27,2.6336483734530836,3.9538682313544937,19151.0,,,
rich_features,0.5,0.7,medium,Linear Regression,27,2.6850282999287525,3.719157301901466,19151.0,,,
rich_features,0.5,0.7,medium,Decision Tree,27,2.6826373359582485,3.640246942706155,19151.0,,,
rich_features,0.5,0.7,medium,Random Forest,27,2.6802647015632584,3.6357565355824217,19151.0,,,
rich_features,0.5,0.7,medium,Naive (persistence),28,2.8235730170496662,4.217455645176363,18886.0,,,
rich_features,0.5,0.7,medium,Linear Regression,28,2.843767895366005,3.970462370292375,18886.0,,,
rich_features,0.5,0.7,medium,Decision Tree,28,2.8377737387293096,3.885339617319693,18886.0,,,
rich_features,0.5,0.7,medium,Random Forest,28,2.8352902460272293,3.880738542840256,18886.0,,,
rich_features,0.5,0.7,medium,Naive (persistence),29,2.76200052924054,4.174165431811513,18895.0,,,
rich_features,0.5,0.7,medium,Linear Regression,29,2.84633420815963,3.950687367548596,18895.0,,,
rich_features,0.5,0.7,medium,Decision Tree,29,2.8613456099959724,3.89559990801428,18895.0,,,
rich_features,0.5,0.7,medium,Random Forest,29,2.8569830426016645,3.8850097402530217,18895.0,,,
rich_features,0.5,0.7,medium,Linear Regression,ALL_MEAN,2.7820104356361277,,,0.06026318002078129,-0.022099558219776494,5.0
rich_features,0.5,0.7,medium,Decision Tree,ALL_MEAN,2.7875907585827466,,,0.06231071635320948,-0.0241497466537961,5.0
rich_features,0.5,0.7,medium,Random Forest,ALL_MEAN,2.7850070411503998,,,0.06167557885364458,-0.023200499155534127,5.0
rich_features,0.5,0.7,medium,Naive (persistence),ALL_MEAN,2.7218585638385795,,,0.06508058040596185,0.0,5.0
rich_features,0.5,0.7,long,Naive (persistence),25,3.7395740205101236,5.560671031379367,19015.0,,,
rich_features,0.5,0.7,long,Linear Regression,25,3.663722755650058,5.0354718096448625,19015.0,,,
rich_features,0.5,0.7,long,Decision Tree,25,3.649377777512866,4.9475443401501416,19015.0,,,
rich_features,0.5,0.7,long,Random Forest,25,3.6455735377182625,4.940447145948078,19015.0,,,
rich_features,0.5,0.7,long,Naive (persistence),26,3.6973087071240105,5.685495130704668,18950.0,,,
rich_features,0.5,0.7,long,Linear Regression,26,3.6795107673124288,5.173453029308701,18950.0,,,
rich_features,0.5,0.7,long,Decision Tree,26,3.685914159360342,5.120968914704933,18950.0,,,
rich_features,0.5,0.7,long,Random Forest,26,3.6792365922846275,5.110347019191593,18950.0,,,
rich_features,0.5,0.7,long,Naive (persistence),27,3.497310845386664,5.238766698202687,19151.0,,,
rich_features,0.5,0.7,long,Linear Regression,27,3.450578842038226,4.74345729618162,19151.0,,,
rich_features,0.5,0.7,long,Decision Tree,27,3.4527330962836578,4.665655076385671,19151.0,,,
rich_features,0.5,0.7,long,Random Forest,27,3.448585404134381,4.656244378716544,19151.0,,,
rich_features,0.5,0.7,long,Naive (persistence),28,3.8524833209785028,5.797392849051659,18886.0,,,
rich_features,0.5,0.7,long,Linear Regression,28,3.768406083988418,5.252670403739904,18886.0,,,
rich_features,0.5,0.7,long,Decision Tree,28,3.735444639582076,5.127161925304795,18886.0,,,
rich_features,0.5,0.7,long,Random Forest,28,3.7342458393296742,5.122074644906563,18886.0,,,
rich_features,0.5,0.7,long,Naive (persistence),29,3.916009526329717,5.916866960943175,18895.0,,,
rich_features,0.5,0.7,long,Linear Regression,29,3.900326827867435,5.4286161440832155,18895.0,,,
rich_features,0.5,0.7,long,Decision Tree,29,3.896803737312649,5.3372350267506645,18895.0,,,
rich_features,0.5,0.7,long,Random Forest,29,3.8969124930554906,5.3322945634162755,18895.0,,,
rich_features,0.5,0.7,long,Linear Regression,ALL_MEAN,3.692509055371313,,,0.1472931907357921,0.01283992780905674,5.0
rich_features,0.5,0.7,long,Decision Tree,ALL_MEAN,3.6840546820103186,,,0.14326109706120405,0.015100130747551455,5.0
rich_features,0.5,0.7,long,Random Forest,ALL_MEAN,3.680910773304487,,,0.14472592888925728,0.015940627303814625,5.0
rich_features,0.5,0.7,long,Naive (persistence),ALL_MEAN,3.740537284065803,,,0.14446533231139744,0.0,5.0
rich_features,0.5,0.7,extra_long,Naive (persistence),25,3.2816723639232186,4.896944799268073,19015.0,,,
rich_features,0.5,0.7,extra_long,Linear Regression,25,3.274330264026591,4.512082041364175,19015.0,,,
rich_features,0.5,0.7,extra_long,Decision Tree,25,3.274626391231306,4.429635464572865,19015.0,,,
rich_features,0.5,0.7,extra_long,Random Forest,25,3.2750545326873772,4.4262011720121945,19015.0,,,
rich_features,0.5,0.7,extra_long,Naive (persistence),26,3.258311345646438,4.983916083268855,18950.0,,,
rich_features,0.5,0.7,extra_long,Linear Regression,26,3.292899346938432,4.613739501841544,18950.0,,,
rich_features,0.5,0.7,extra_long,Decision Tree,26,3.301436154292488,4.552432053905147,18950.0,,,
rich_features,0.5,0.7,extra_long,Random Forest,26,3.2968993727300324,4.545203153860264,18950.0,,,
rich_features,0.5,0.7,extra_long,Naive (persistence),27,3.129183854629001,4.687481397801322,19151.0,,,
rich_features,0.5,0.7,extra_long,Linear Regression,27,3.132946096733981,4.3240721565405345,19151.0,,,
rich_features,0.5,0.7,extra_long,Decision Tree,27,3.1372883959877362,4.239909969147188,19151.0,,,
rich_features,0.5,0.7,extra_long,Random Forest,27,3.1361117071284563,4.235625702274823,19151.0,,,
rich_features,0.5,0.7,extra_long,Naive (persistence),28,3.423170602562745,5.117790760922419,18886.0,,,
rich_features,0.5,0.7,extra_long,Linear Regression,28,3.3838121005345743,4.724069007545933,18886.0,,,
rich_features,0.5,0.7,extra_long,Decision Tree,28,3.3675439566809042,4.611108840407189,18886.0,,,
rich_features,0.5,0.7,extra_long,Random Forest,28,3.365954109823008,4.605908783261084,18886.0,,,
rich_features,0.5,0.7,extra_long,Naive (persistence),29,3.4106377348504897,5.127679144696486,18895.0,,,
rich_features,0.5,0.7,extra_long,Linear Regression,29,3.4428909232726763,4.76454436019515,18895.0,,,
rich_features,0.5,0.7,extra_long,Decision Tree,29,3.442688291073893,4.678674282639485,18895.0,,,
rich_features,0.5,0.7,extra_long,Random Forest,29,3.444085715055575,4.678064770826597,18895.0,,,
rich_features,0.5,0.7,extra_long,Linear Regression,ALL_MEAN,3.3053757463012516,,,0.10574890271158009,-0.0014483951280586105,5.0
rich_features,0.5,0.7,extra_long,Decision Tree,ALL_MEAN,3.3047166378532657,,,0.10191354156523842,-0.0012487013116477819,5.0
rich_features,0.5,0.7,extra_long,Random Forest,ALL_MEAN,3.3036210874848897,,,0.10250496503293574,-0.0009167762167716642,5.0
rich_features,0.5,0.7,extra_long,Naive (persistence),ALL_MEAN,3.3005951803223788,,,0.1083161448499863,0.0,5.0
rich_features,0.5,0.8,short,Naive (persistence),25,2.6551742513055525,3.7246782651151107,18766.0,,,
rich_features,0.5,0.8,short,Linear Regression,25,2.7172747715512733,3.6447200364177927,18766.0,,,
rich_features,0.5,0.8,short,Decision Tree,25,2.7485468488725115,3.6512560671528522,18766.0,,,
rich_features,0.5,0.8,short,Random Forest,25,2.7385725785531494,3.635033287366151,18766.0,,,
rich_features,0.5,0.8,short,Naive (persistence),26,2.283522277880306,3.319374057549243,18965.0,,,
rich_features,0.5,0.8,short,Linear Regression,26,2.371033386209193,3.2353589367015103,18965.0,,,
rich_features,0.5,0.8,short,Decision Tree,26,2.376026025544846,3.191214835561322,18965.0,,,
rich_features,0.5,0.8,short,Random Forest,26,2.3730607391322343,3.1845199798572184,18965.0,,,
rich_features,0.5,0.8,short,Naive (persistence),27,2.6015081826933364,3.609679941805946,18698.0,,,
rich_features,0.5,0.8,short,Linear Regression,27,2.676420051197821,3.5507251477950774,18698.0,,,
rich_features,0.5,0.8,short,Decision Tree,27,2.698494681871766,3.5710031489670246,18698.0,,,
