dataset,erlang_k,rho,horizon,model,test_run_id,MAE,RMSE,n_test,MAE_std,relative_improvement_over_persistence,n_test_runs
history_only,2,0.95,extra_long,Linear Regression,25,3.2427449814979648,4.123683159150967,19971.0,,,
history_only,2,0.95,extra_long,Decision Tree,25,3.2147154193939746,4.042650456718879,19971.0,,,
history_only,2,0.95,extra_long,Random Forest,25,3.213647434782863,4.0415059659447765,19971.0,,,
history_only,2,0.95,extra_long,Naive (persistence),26,3.145568352528793,4.116864445095191,19970.0,,,
history_only,2,0.95,extra_long,Linear Regression,26,3.1236160287808743,4.041356311406174,19970.0,,,
history_only,2,0.95,extra_long,Decision Tree,26,3.081360671307848,3.931051435735978,19970.0,,,
history_only,2,0.95,extra_long,Random Forest,26,3.0805008031627756,3.9292593930749313,19970.0,,,
history_only,2,0.95,extra_long,Naive (persistence),27,3.262180161233789,4.251300584192192,19971.0,,,
history_only,2,0.95,extra_long,Linear Regression,27,3.2349366662949537,4.180259725397818,19971.0,,,
history_only,2,0.95,extra_long,Decision Tree,27,3.190129125888722,4.073911044772031,19971.0,,,
history_only,2,0.95,extra_long,Random Forest,27,3.1904938280729467,4.073512272790524,19971.0,,,
history_only,2,0.95,extra_long,Naive (persistence),28,3.2539181813629763,4.207049314270326,19971.0,,,
history_only,2,0.95,extra_long,Linear Regression,28,3.230537536930315,4.133351080028752,19971.0,,,
history_only,2,0.95,extra_long,Decision Tree,28,3.173829258018987,4.025736560776836,19971.0,,,
history_only,2,0.95,extra_long,Random Forest,28,3.1717905520704512,4.023960771817518,19971.0,,,
history_only,2,0.95,extra_long,Naive (persistence),29,3.2075008762705925,4.194050021231489,19971.0,,,
history_only,2,0.95,extra_long,Linear Regression,29,3.1947450012564844,4.127100864567949,19971.0,,,
history_only,2,0.95,extra_long,Decision Tree,29,3.1473967697862166,4.006078013670535,19971.0,,,
history_only,2,0.95,extra_long,Random Forest,29,3.14700134119096,4.004993076537317,19971.0,,,
history_only,2,0.95,extra_long,Linear Regression,ALL_MEAN,3.2053160429521186,,,0.04404785979929418,0.006287989717336795,5.0
history_only,2,0.95,extra_long,Decision Tree,ALL_MEAN,3.1614862488791493,,,0.04566120995758384,0.019876101527494416,5.0
history_only,2,0.95,extra_long,Random Forest,ALL_MEAN,3.160686791855999,,,0.045680777009110156,0.02012394917651361,5.0
history_only,2,0.95,extra_long,Naive (persistence),ALL_MEAN,3.2255985736152675,,,0.0446689843126925,0.0,5.0
rich_features,2,0.3,short,Naive (persistence),25,0.15941040704993706,0.49244182489124955,19064.0,,,
rich_features,2,0.3,short,Linear Regression,25,0.17046620669588114,0.36383152703129784,19064.0,,,
rich_features,2,0.3,short,Decision Tree,25,0.17037476504782176,0.3642167023838729,19064.0,,,
rich_features,2,0.3,short,Random Forest,25,0.17045033901165396,0.36415051569970514,19064.0,,,
rich_features,2,0.3,short,Naive (persistence),26,0.15811829669746202,0.48902144868619074,18834.0,,,
rich_features,2,0.3,short,Linear Regression,26,0.1713697047831377,0.37295246712166386,18834.0,,,
rich_features,2,0.3,short,Decision Tree,26,0.1717900574821555,0.37650597445125267,18834.0,,,
rich_features,2,0.3,short,Random Forest,26,0.17160139352228548,0.3729700107637066,18834.0,,,
rich_features,2,0.3,short,Naive (persistence),27,0.19005095340652414,0.5432398398123838,19037.0,,,
rich_features,2,0.3,short,Linear Regression,27,0.18985463430204105,0.40839965007525714,19037.0,,,
rich_features,2,0.3,short,Decision Tree,27,0.18910157804683592,0.40832821923836615,19037.0,,,
rich_features,2,0.3,short,Random Forest,27,0.1892897048647796,0.4082945415875792,19037.0,,,
rich_features,2,0.3,short,Naive (persistence),28,0.1787503295544424,0.5304341624916348,18965.0,,,
rich_features,2,0.3,short,Linear Regression,28,0.18113255719229354,0.39537802035691766,18965.0,,,
rich_features,2,0.3,short,Decision Tree,28,0.18054628550472318,0.3946705720978725,18965.0,,,
rich_features,2,0.3,short,Random Forest,28,0.180599068720047,0.3940843963415752,18965.0,,,
rich_features,2,0.3,short,Naive (persistence),29,0.1714450745641672,0.5015728255267308,19044.0,,,
rich_features,2,0.3,short,Linear Regression,29,0.17695896173008283,0.3695805738657166,19044.0,,,
rich_features,2,0.3,short,Decision Tree,29,0.177186281149368,0.37487151931321755,19044.0,,,
rich_features,2,0.3,short,Random Forest,29,0.1769326971432199,0.3702123224849803,19044.0,,,
rich_features,2,0.3,short,Linear Regression,ALL_MEAN,0.17795641294068726,,,0.007101244774415061,-0.03731398227341809,5.0
rich_features,2,0.3,short,Decision Tree,ALL_MEAN,0.17779979344618085,,,0.006736437102791346,-0.036401041914240206,5.0
rich_features,2,0.3,short,Random Forest,ALL_MEAN,0.17777464065239718,,,0.006826966255245305,-0.03625442542397783,5.0
rich_features,2,0.3,short,Naive (persistence),ALL_MEAN,0.17155501225450656,,,0.012015999974843457,0.0,5.0
rich_features,2,0.3,medium,Naive (persistence),25,0.1688522870331515,0.5089938071938056,19064.0,,,
rich_features,2,0.3,medium,Linear Regression,25,0.17140097364270646,0.36194678228729255,19064.0,,,
rich_features,2,0.3,medium,Decision Tree,25,0.1712947025072511,0.36188998409648065,19064.0,,,
rich_features,2,0.3,medium,Random Forest,25,0.17137389177359236,0.3618509646549952,19064.0,,,
rich_features,2,0.3,medium,Naive (persistence),26,0.1684188170330254,0.5190437290769092,18834.0,,,
rich_features,2,0.3,medium,Linear Regression,26,0.17332304065727958,0.3752689194193092,18834.0,,,
rich_features,2,0.3,medium,Decision Tree,26,0.17344136614412722,0.37609143564683906,18834.0,,,
rich_features,2,0.3,medium,Random Forest,26,0.17358047674069257,0.3752739784377603,18834.0,,,
rich_features,2,0.3,medium,Naive (persistence),27,0.2075957346220518,0.5746295206395505,19037.0,,,
rich_features,2,0.3,medium,Linear Regression,27,0.1917804349760947,0.4130536466580225,19037.0,,,
rich_features,2,0.3,medium,Decision Tree,27,0.19149177643405568,0.41303027151628474,19037.0,,,
rich_features,2,0.3,medium,Random Forest,27,0.1917326481416931,0.4131305106165318,19037.0,,,
rich_features,2,0.3,medium,Naive (persistence),28,0.18882151331399946,0.5608268536908003,18965.0,,,
rich_features,2,0.3,medium,Linear Regression,28,0.18224217635512172,0.39831609332399587,18965.0,,,
rich_features,2,0.3,medium,Decision Tree,28,0.18210075330263972,0.39834001317812756,18965.0,,,
rich_features,2,0.3,medium,Random Forest,28,0.1822046425362332,0.39825144692876496,18965.0,,,
rich_features,2,0.3,medium,Naive (persistence),29,0.1798466708674648,0.5194697019716749,19044.0,,,
rich_features,2,0.3,medium,Linear Regression,29,0.17671570570782955,0.36714135295572675,19044.0,,,
rich_features,2,0.3,medium,Decision Tree,29,0.17661820951988455,0.3679945757992448,19044.0,,,
rich_features,2,0.3,medium,Random Forest,29,0.17663825082864099,0.36708365959385447,19044.0,,,
rich_features,2,0.3,medium,Linear Regression,ALL_MEAN,0.1790924662678064,,,0.0073348421252740015,0.01978324976954815,5.0
rich_features,2,0.3,medium,Decision Tree,ALL_MEAN,0.17898936158159168,,,0.0072332776710024764,0.020347566865409616,5.0
rich_features,2,0.3,medium,Random Forest,ALL_MEAN,0.17910598200417044,,,0.007286158380746711,0.01970927484781182,5.0
rich_features,2,0.3,medium,Naive (persistence),ALL_MEAN,0.1827070045739386,,,0.014567931293027334,0.0,5.0
rich_features,2,0.3,long,Naive (persistence),25,0.172524129248846,0.519298164158476,19064.0,,,
rich_features,2,0.3,long,Linear Regression,25,0.17189139336875187,0.36353852298737227,19064.0,,,
rich_features,2,0.3,long,Decision Tree,25,0.1718621611413608,0.3636328342198623,19064.0,,,
rich_features,2,0.3,long,Random Forest,25,0.1719584254043633,0.3636263961890013,19064.0,,,
rich_features,2,0.3,long,Naive (persistence),26,0.17261335881915685,0.5337201262810022,18834.0,,,
rich_features,2,0.3,long,Linear Regression,26,0.17364694414623888,0.375822351028741,18834.0,,,
rich_features,2,0.3,long,Decision Tree,26,0.17372802366594675,0.3761105118241534,18834.0,,,
rich_features,2,0.3,long,Random Forest,26,0.17370965676167824,0.3758469825576585,18834.0,,,
rich_features,2,0.3,long,Naive (persistence),27,0.2102221988758733,0.5845986047770335,19037.0,,,
rich_features,2,0.3,long,Linear Regression,27,0.19141908569101182,0.41257753694181126,19037.0,,,
rich_features,2,0.3,long,Decision Tree,27,0.19144613599496335,0.4128181240221496,19037.0,,,
rich_features,2,0.3,long,Random Forest,27,0.19141613596765525,0.41270136181486883,19037.0,,,
rich_features,2,0.3,long,Naive (persistence),28,0.19325072501977328,0.5657879489382243,18965.0,,,
rich_features,2,0.3,long,Linear Regression,28,0.18257664617743907,0.3984595912897123,18965.0,,,
rich_features,2,0.3,long,Decision Tree,28,0.182596300990449,0.39845716468792053,18965.0,,,
rich_features,2,0.3,long,Random Forest,28,0.18252440885920515,0.39846058154152697,18965.0,,,
rich_features,2,0.3,long,Naive (persistence),29,0.18010922075194286,0.5190146254918836,19044.0,,,
rich_features,2,0.3,long,Linear Regression,29,0.17622039023197827,0.36469330706840136,19044.0,,,
rich_features,2,0.3,long,Decision Tree,29,0.1761860800853346,0.3647657323854273,19044.0,,,
rich_features,2,0.3,long,Random Forest,29,0.17618399985027863,0.36472908032456636,19044.0,,,
rich_features,2,0.3,long,Linear Regression,ALL_MEAN,0.17915089192308398,,,0.007124969769631547,0.03549529043957178,5.0
rich_features,2,0.3,long,Decision Tree,ALL_MEAN,0.17916374037561086,,,0.007132548643940238,0.03542611750473612,5.0
rich_features,2,0.3,long,Random Forest,ALL_MEAN,0.17915852536863613,,,0.00709869847112897,0.03545419383041615,5.0
rich_features,2,0.3,long,Naive (persistence),ALL_MEAN,0.18574392654311844,,,0.01438375888545078,0.0,5.0
rich_features,2,0.3,extra_long,Naive (persistence),25,0.16717373059169113,0.506617973306362,19064.0,,,
rich_features,2,0.3,extra_long,Linear Regression,25,0.1703883688106168,0.3577014363406558,19064.0,,,
rich_features,2,0.3,extra_long,Decision Tree,25,0.17035131664590628,0.3577222082731045,19064.0,,,
rich_features,2,0.3,extra_long,Random Forest,25,0.17041376173674896,0.35775521330971516,19064.0,,,
rich_features,2,0.3,extra_long,Naive (persistence),26,0.17171073590315386,0.531477071230061,18834.0,,,
rich_features,2,0.3,extra_long,Linear Regression,26,0.17259491801860155,0.3717835562539437,18834.0,,,
rich_features,2,0.3,extra_long,Decision Tree,26,0.1726317331086553,0.37232677313710305,18834.0,,,
rich_features,2,0.3,extra_long,Random Forest,26,0.17281961351172545,0.3719512678443316,18834.0,,,
rich_features,2,0.3,extra_long,Naive (persistence),27,0.2119556652833955,0.5860793419962663,19037.0,,,
rich_features,2,0.3,extra_long,Linear Regression,27,0.19233556852401704,0.4139463176349165,19037.0,,,
rich_features,2,0.3,extra_long,Decision Tree,27,0.1922279040811314,0.41397757932999485,19037.0,,,
rich_features,2,0.3,extra_long,Random Forest,27,0.19233926445094823,0.4140139558211457,19037.0,,,
rich_features,2,0.3,extra_long,Naive (persistence),28,0.19193250725019773,0.5641546758525687,18965.0,,,
rich_features,2,0.3,extra_long,Linear Regression,28,0.18294455768923604,0.39840845252798107,18965.0,,,
rich_features,2,0.3,extra_long,Decision Tree,28,0.18298680448279556,0.3983952202731176,18965.0,,,
rich_features,2,0.3,extra_long,Random Forest,28,0.18294651178699833,0.39835875738550486,18965.0,,,
rich_features,2,0.3,extra_long,Naive (persistence),29,0.17842890149128335,0.5176977130287465,19044.0,,,
rich_features,2,0.3,extra_long,Linear Regression,29,0.17578432610823805,0.36455715012433876,19044.0,,,
rich_features,2,0.3,extra_long,Decision Tree,29,0.1756726794362732,0.3645699363222526,19044.0,,,
rich_features,2,0.3,extra_long,Random Forest,29,0.17576073476536364,0.3645780513997954,19044.0,,,
rich_features,2,0.3,extra_long,Linear Regression,ALL_MEAN,0.17880954783014189,,,0.007984251857074635,0.02947650451571393,5.0
rich_features,2,0.3,extra_long,Decision Tree,ALL_MEAN,0.17877408755095234,,,0.007962945225016338,0.02966897205745045,5.0
rich_features,2,0.3,extra_long,Random Forest,ALL_MEAN,0.17885597725035693,,,0.007947587338724386,0.029224499833932494,5.0
rich_features,2,0.3,extra_long,Naive (persistence),ALL_MEAN,0.18424030810394432,,,0.016182346218175065,0.0,5.0
rich_features,2,0.5,short,Naive (persistence),25,0.5278743012539658,1.0241580114276585,19857.0,,,
rich_features,2,0.5,short,Linear Regression,25,0.545789609958928,0.824359214112077,19857.0,,,
rich_features,2,0.5,short,Decision Tree,25,0.547015774315132,0.8219421620641854,19857.0,,,
rich_features,2,0.5,short,Random Forest,25,0.5466288472303811,0.8205999325917334,19857.0,,,
rich_features,2,0.5,short,Naive (persistence),26,0.510538523598225,1.0004285084322948,19832.0,,,
rich_features,2,0.5,short,Linear Regression,26,0.5348551972110476,0.8091629478046763,19832.0,,,
rich_features,2,0.5,short,Decision Tree,26,0.5350781748408872,0.8011175075245982,19832.0,,,
rich_features,2,0.5,short,Random Forest,26,0.5346303353666155,0.7986482106863825,19832.0,,,
rich_features,2,0.5,short,Naive (persistence),27,0.4909823677581864,0.9720009743855965,19850.0,,,
rich_features,2,0.5,short,Linear Regression,27,0.5214989621286885,0.7770106533663591,19850.0,,,
rich_features,2,0.5,short,Decision Tree,27,0.5241956268634387,0.7750538006712161,19850.0,,,
rich_features,2,0.5,short,Random Forest,27,0.5237947138113291,0.7740855792292363,19850.0,,,
rich_features,2,0.5,short,Naive (persistence),28,0.5481272654047523,1.0543047939137873,19864.0,,,
rich_features,2,0.5,short,Linear Regression,28,0.567700168172652,0.8748994921260007,19864.0,,,
rich_features,2,0.5,short,Decision Tree,28,0.5672401843079363,0.8671942180615061,19864.0,,,
rich_features,2,0.5,short,Random Forest,28,0.566573242186183,0.8653846794764107,19864.0,,,
rich_features,2,0.5,short,Naive (persistence),29,0.5105623176742783,0.999421419988041,19882.0,,,
rich_features,2,0.5,short,Linear Regression,29,0.5368583530555857,0.805949841340492,19882.0,,,
rich_features,2,0.5,short,Decision Tree,29,0.5363198045903549,0.7989831796824702,19882.0,,,
rich_features,2,0.5,short,Random Forest,29,0.5363401652349211,0.7988848162954303,19882.0,,,
rich_features,2,0.5,short,Linear Regression,ALL_MEAN,0.5413404581053805,,,0.015300079112113011,-0.04583215973128141,5.0
rich_features,2,0.5,short,Decision Tree,ALL_MEAN,0.5419699129835498,,,0.014556045863812922,-0.04704822282952681,5.0
rich_features,2,0.5,short,Random Forest,ALL_MEAN,0.541593460765886,,,0.014437605196614868,-0.04632094329602787,5.0
rich_features,2,0.5,short,Naive (persistence),ALL_MEAN,0.5176169551378815,,,0.019211275489237904,0.0,5.0
rich_features,2,0.5,medium,Naive (persistence),25,0.6150475902704337,1.1676896068641471,19857.0,,,
rich_features,2,0.5,medium,Linear Regression,25,0.5848288599005064,0.860158161475683,19857.0,,,
rich_features,2,0.5,medium,Decision Tree,25,0.5832080714425809,0.8588380407043608,19857.0,,,
rich_features,2,0.5,medium,Random Forest,25,0.5824847519327052,0.8572453282819316,19857.0,,,
rich_features,2,0.5,medium,Naive (persistence),26,0.5812827753126261,1.1320178002668584,19832.0,,,
rich_features,2,0.5,medium,Linear Regression,26,0.5700203752455067,0.845933129148652,19832.0,,,
rich_features,2,0.5,medium,Decision Tree,26,0.5692960908570337,0.8427534942533031,19832.0,,,
rich_features,2,0.5,medium,Random Forest,26,0.5691134241200355,0.8431220292586201,19832.0,,,
rich_features,2,0.5,medium,Naive (persistence),27,0.5561712846347607,1.087598977805666,19850.0,,,
rich_features,2,0.5,medium,Linear Regression,27,0.5560580027412643,0.8051870162870568,19850.0,,,
rich_features,2,0.5,medium,Decision Tree,27,0.5557355856768679,0.8049120148897609,19850.0,,,
rich_features,2,0.5,medium,Random Forest,27,0.55531194650693,0.8039728334626249,19850.0,,,
rich_features,2,0.5,medium,Naive (persistence),28,0.6458417237213049,1.2300563657441772,19864.0,,,
rich_features,2,0.5,medium,Linear Regression,28,0.6119351036929733,0.9326445375035212,19864.0,,,
rich_features,2,0.5,medium,Decision Tree,28,0.611494680827544,0.9303202749923695,19864.0,,,
rich_features,2,0.5,medium,Random Forest,28,0.6107229342423766,0.9287875553189501,19864.0,,,
rich_features,2,0.5,medium,Naive (persistence),29,0.5873151594407001,1.1330598240751037,19882.0,,,
rich_features,2,0.5,medium,Linear Regression,29,0.5727406153295326,0.8421114641970422,19882.0,,,
rich_features,2,0.5,medium,Decision Tree,29,0.5708620026054831,0.8376517619715131,19882.0,,,
rich_features,2,0.5,medium,Random Forest,29,0.5703699086143843,0.8366001697257661,19882.0,,,
rich_features,2,0.5,medium,Linear Regression,ALL_MEAN,0.5791165913819567,,,0.01878710989300447,0.030169416717616082,5.0
rich_features,2,0.5,medium,Decision Tree,ALL_MEAN,0.5781192862819019,,,0.01882211301703426,0.03183957606253918,5.0
rich_features,2,0.5,medium,Random Forest,ALL_MEAN,0.5776005930832863,,,0.01866570701918803,0.032708217256461114,5.0
rich_features,2,0.5,medium,Naive (persistence),ALL_MEAN,0.5971317066759652,,,0.030721178507028147,0.0,5.0
rich_features,2,0.5,long,Naive (persistence),25,0.6450118346175152,1.2277121123333457,19857.0,,,
rich_features,2,0.5,long,Linear Regression,25,0.5900007836692547,0.8622709972269799,19857.0,,,
rich_features,2,0.5,long,Decision Tree,25,0.5897722993022111,0.8625133165175738,19857.0,,,
rich_features,2,0.5,long,Random Forest,25,0.5896033464652144,0.8620173698312499,19857.0,,,
rich_features,2,0.5,long,Naive (persistence),26,0.618596208148447,1.2074546586612982,19832.0,,,
rich_features,2,0.5,long,Linear Regression,26,0.576549871006294,0.8516829156363813,19832.0,,,
rich_features,2,0.5,long,Decision Tree,26,0.5769184625443913,0.8530854648923886,19832.0,,,
rich_features,2,0.5,long,Random Forest,26,0.5770203840865953,0.8521072523195465,19832.0,,,
rich_features,2,0.5,long,Naive (persistence),27,0.5849370277078085,1.1388491252026367,19850.0,,,
rich_features,2,0.5,long,Linear Regression,27,0.5626005110842908,0.807675942119933,19850.0,,,
rich_features,2,0.5,long,Decision Tree,27,0.5623853953482483,0.8077324407329786,19850.0,,,
rich_features,2,0.5,long,Random Forest,27,0.5624098193485668,0.807594249893025,19850.0,,,
rich_features,2,0.5,long,Naive (persistence),28,0.6930124848973016,1.3188356328596076,19864.0,,,
rich_features,2,0.5,long,Linear Regression,28,0.6184081140669797,0.9429157748709517,19864.0,,,
rich_features,2,0.5,long,Decision Tree,28,0.6175897202239509,0.9424408426901087,19864.0,,,
rich_features,2,0.5,long,Random Forest,28,0.6175259932616823,0.9422191672415683,19864.0,,,
rich_features,2,0.5,long,Naive (persistence),29,0.6176943969419576,1.1965774550252317,19882.0,,,
rich_features,2,0.5,long,Linear Regression,29,0.5780927113759875,0.8458381451184008,19882.0,,,
rich_features,2,0.5,long,Decision Tree,29,0.5781207584575917,0.8468625268857052,19882.0,,,
rich_features,2,0.5,long,Random Forest,29,0.5778857039999594,0.8457915644434774,19882.0,,,
rich_features,2,0.5,long,Linear Regression,ALL_MEAN,0.5851303982405612,,,0.018771666543724714,0.07394154206004211,5.0
rich_features,2,0.5,long,Decision Tree,ALL_MEAN,0.5849573271752786,,,0.018487353274363866,0.07421545352372882,5.0
rich_features,2,0.5,long,Random Forest,ALL_MEAN,0.5848890494324037,,,0.01845899902899178,0.07432351350739819,5.0
rich_features,2,0.5,long,Naive (persistence),ALL_MEAN,0.631850390462606,,,0.03603041635679011,0.0,5.0
rich_features,2,0.5,extra_long,Naive (persistence),25,0.6426952711890014,1.2169175615935373,19857.0,,,
rich_features,2,0.5,extra_long,Linear Regression,25,0.5896611805784059,0.8629445898489447,19857.0,,,
rich_features,2,0.5,extra_long,Decision Tree,25,0.5887822143398906,0.8626953001274054,19857.0,,,
rich_features,2,0.5,extra_long,Random Forest,25,0.5884856205841961,0.8618247539562289,19857.0,,,
rich_features,2,0.5,extra_long,Naive (persistence),26,0.6032674465510286,1.1806818713451621,19832.0,,,
rich_features,2,0.5,extra_long,Linear Regression,26,0.5755321150903704,0.8517652026009193,19832.0,,,
rich_features,2,0.5,extra_long,Decision Tree,26,0.5757693189388229,0.8534501621000751,19832.0,,,
rich_features,2,0.5,extra_long,Random Forest,26,0.5756395291914475,0.8519959732902675,19832.0,,,
rich_features,2,0.5,extra_long,Naive (persistence),27,0.5842317380352645,1.1339283270478835,19850.0,,,
rich_features,2,0.5,extra_long,Linear Regression,27,0.5617638369015306,0.8086399266249558,19850.0,,,
rich_features,2,0.5,extra_long,Decision Tree,27,0.5611169801056202,0.8078326509396345,19850.0,,,
rich_features,2,0.5,extra_long,Random Forest,27,0.5612775408794611,0.8077718757761584,19850.0,,,
rich_features,2,0.5,extra_long,Naive (persistence),28,0.6783125251711639,1.2889911511240866,19864.0,,,
rich_features,2,0.5,extra_long,Linear Regression,28,0.617282081300448,0.9404040871242749,19864.0,,,
rich_features,2,0.5,extra_long,Decision Tree,28,0.6161979184714771,0.9389255862915326,19864.0,,,
rich_features,2,0.5,extra_long,Random Forest,28,0.6161150316072496,0.9384248862742682,19864.0,,,
rich_features,2,0.5,extra_long,Naive (persistence),29,0.6111055225832411,1.1773180790976943,19882.0,,,
rich_features,2,0.5,extra_long,Linear Regression,29,0.5773190731525706,0.8459131010659544,19882.0,,,
rich_features,2,0.5,extra_long,Decision Tree,29,0.5769039081632569,0.8463731836068216,19882.0,,,
rich_features,2,0.5,extra_long,Random Forest,29,0.5765582554878044,0.8442779718475493,19882.0,,,
rich_features,2,0.5,extra_long,Linear Regression,ALL_MEAN,0.5843116574046651,,,0.018708538463849636,0.06348680045431443,5.0
rich_features,2,0.5,extra_long,Decision Tree,ALL_MEAN,0.5837540680038135,,,0.018444534934379316,0.0643804842054545,5.0
rich_features,2,0.5,extra_long,Random Forest,ALL_MEAN,0.5836151955500316,,,0.018397515358582733,0.06460306385857606,5.0
rich_features,2,0.5,extra_long,Naive (persistence),ALL_MEAN,0.6239225007059399,,,0.03309669018091479,0.0,5.0
rich_features,2,0.7,short,Naive (persistence),25,1.0556501703065517,1.6465509509460405,19964.0,,,
rich_features,2,0.7,short,Linear Regression,25,1.0803560486327848,1.4840480396016056,19964.0,,,
rich_features,2,0.7,short,Decision Tree,25,1.0761799201473135,1.4612678696728911,19964.0,,,
rich_features,2,0.7,short,Random Forest,25,1.0761350954486202,1.4602405612198637,19964.0,,,
rich_features,2,0.7,short,Naive (persistence),26,1.0814618006817727,1.6667251510359016,19948.0,,,
rich_features,2,0.7,short,Linear Regression,26,1.0936948716724322,1.5048912274070816,19948.0,,,
rich_features,2,0.7,short,Decision Tree,26,1.0907397502010434,1.4819372773753678,19948.0,,,
rich_features,2,0.7,short,Random Forest,26,1.089961062420411,1.4800086470567109,19948.0,,,
rich_features,2,0.7,short,Naive (persistence),27,1.0274075558673215,1.6185336782600757,19958.0,,,
rich_features,2,0.7,short,Linear Regression,27,1.0522076538489824,1.4443679128312943,19958.0,,,
rich_features,2,0.7,short,Decision Tree,27,1.053616333043771,1.421430090272871,19958.0,,,
rich_features,2,0.7,short,Random Forest,27,1.053620911083104,1.4210248697396513,19958.0,,,
rich_features,2,0.7,short,Naive (persistence),28,1.0410238429172511,1.6279189833617338,19964.0,,,
rich_features,2,0.7,short,Linear Regression,28,1.0767400747529887,1.473233623259032,19964.0,,,
rich_features,2,0.7,short,Decision Tree,28,1.0745238826132968,1.4470771391637915,19964.0,,,
rich_features,2,0.7,short,Random Forest,28,1.0738735728967033,1.4458277144489946,19964.0,,,
rich_features,2,0.7,short,Naive (persistence),29,1.0770463881374612,1.6629052837028564,19962.0,,,
rich_features,2,0.7,short,Linear Regression,29,1.0919847439436854,1.4922409924684552,19962.0,,,
rich_features,2,0.7,short,Decision Tree,29,1.0921688132339222,1.4751949661157615,19962.0,,,
rich_features,2,0.7,short,Random Forest,29,1.0913624590526634,1.4727834843582956,19962.0,,,
rich_features,2,0.7,short,Linear Regression,ALL_MEAN,1.0789966785701748,,,0.014895091244335143,-0.02127623762042341,5.0
rich_features,2,0.7,short,Decision Tree,ALL_MEAN,1.0774457398478692,,,0.013939008422769182,-0.01980826566596372,5.0
rich_features,2,0.7,short,Random Forest,ALL_MEAN,1.0769906201803006,,,0.013648247756393396,-0.019377492419861087,5.0
rich_features,2,0.7,short,Naive (persistence),ALL_MEAN,1.0565179515820717,,,0.02064871861228229,0.0,5.0
rich_features,2,0.7,medium,Naive (persistence),25,1.3442195952714886,2.0591338124813228,19964.0,,,
rich_features,2,0.7,medium,Linear Regression,25,1.2753138684693988,1.7400139873658191,19964.0,,,
rich_features,2,0.7,medium,Decision Tree,25,1.251600160619809,1.7153311306517651,19964.0,,,
rich_features,2,0.7,medium,Random Forest,25,1.2517814066745563,1.7154749952334087,19964.0,,,
rich_features,2,0.7,medium,Naive (persistence),26,1.375275716863846,2.1084255242472696,19948.0,,,
rich_features,2,0.7,medium,Linear Regression,26,1.2910143373545353,1.7778707395550133,19948.0,,,
rich_features,2,0.7,medium,Decision Tree,26,1.2710802306358036,1.7569237034148153,19948.0,,,
rich_features,2,0.7,medium,Random Forest,26,1.2705214017683444,1.7562960552649247,19948.0,,,
rich_features,2,0.7,medium,Naive (persistence),27,1.2883054414269968,2.016044472267349,19958.0,,,
rich_features,2,0.7,medium,Linear Regression,27,1.231115111546127,1.676579074479348,19958.0,,,
rich_features,2,0.7,medium,Decision Tree,27,1.2200929113180645,1.665369697829203,19958.0,,,
rich_features,2,0.7,medium,Random Forest,27,1.2190123731240565,1.6624063330997794,19958.0,,,
rich_features,2,0.7,medium,Naive (persistence),28,1.3126627930274495,2.0379587573388,19964.0,,,
rich_features,2,0.7,medium,Linear Regression,28,1.2702775574893976,1.7368249169193575,19964.0,,,
rich_features,2,0.7,medium,Decision Tree,28,1.2557339382743893,1.709130491485514,19964.0,,,
rich_features,2,0.7,medium,Random Forest,28,1.254987944401692,1.708303941644694,19964.0,,,
rich_features,2,0.7,medium,Naive (persistence),29,1.3833784189960925,2.1195721061655695,19962.0,,,
rich_features,2,0.7,medium,Linear Regression,29,1.2850881381938537,1.7584095270369944,19962.0,,,
rich_features,2,0.7,medium,Decision Tree,29,1.2704313286005178,1.747870986561063,19962.0,,,
rich_features,2,0.7,medium,Random Forest,29,1.2698984835545135,1.7469047480494215,19962.0,,,
rich_features,2,0.7,medium,Linear Regression,ALL_MEAN,1.2705618026106626,,,0.021014399653953707,0.052362951623052045,5.0
rich_features,2,0.7,medium,Decision Tree,ALL_MEAN,1.2537877138897167,,,0.018546988677745423,0.06487375423971253,5.0
rich_features,2,0.7,medium,Random Forest,ALL_MEAN,1.2532403219046324,,,0.018723595629985518,0.06528202160930019,5.0
rich_features,2,0.7,medium,Naive (persistence),ALL_MEAN,1.3407683931171746,,,0.0362231046441883,0.0,5.0
rich_features,2,0.7,long,Naive (persistence),25,1.5674213584452013,2.4205466909997746,19964.0,,,
rich_features,2,0.7,long,Linear Regression,25,1.3736252105815365,1.892995769233487,19964.0,,,
rich_features,2,0.7,long,Decision Tree,25,1.3626519235690422,1.8950347940335401,19964.0,,,
rich_features,2,0.7,long,Random Forest,25,1.3610883457275644,1.8898986245230633,19964.0,,,
rich_features,2,0.7,long,Naive (persistence),26,1.6482354120713856,2.5150738659197835,19948.0,,,
rich_features,2,0.7,long,Linear Regression,26,1.3891405996372195,1.9315799195235388,19948.0,,,
rich_features,2,0.7,long,Decision Tree,26,1.3743001927440923,1.9253071045553793,19948.0,,,
rich_features,2,0.7,long,Random Forest,26,1.3735533903469457,1.922951795363887,19948.0,,,
rich_features,2,0.7,long,Naive (persistence),27,1.5027056819320572,2.345827381291282,19958.0,,,
rich_features,2,0.7,long,Linear Regression,27,1.3095264668877933,1.7871457436524363,19958.0,,,
rich_features,2,0.7,long,Decision Tree,27,1.2983283655830204,1.7839767962920228,19958.0,,,
