dataset,erlang_k,rho,horizon,model,test_run_id,accuracy,precision_congested,recall_congested,f1_congested,n_test,congestion_rate,accuracy_std,precision_congested_std,recall_congested_std,f1_congested_std,n_test_runs
history_only,2,0.7,long,Naive (always 'not congested'),25,0.8190242436385494,0.0,0.0,0.0,19964.0,0.1809757563614506,,,,,
history_only,2,0.7,long,Naive (persistence),25,0.7437888198757764,0.29288472145615,0.29393855521727097,0.29341069208454207,19964.0,0.1809757563614506,,,,,
history_only,2,0.7,long,Logistic Regression,25,0.81927469445001,0.5333333333333333,0.011071132023249377,0.021691973969631236,19964.0,0.1809757563614506,,,,,
history_only,2,0.7,long,Random Forest,25,0.8207273091564816,0.585,0.03238306116800443,0.06136900078678206,19964.0,0.1809757563614506,,,,,
history_only,2,0.7,long,Naive (always 'not congested'),26,0.8120613595347904,0.0,0.0,0.0,19948.0,0.18793864046520956,,,,,
history_only,2,0.7,long,Naive (persistence),26,0.7186685381993182,0.25219473264166004,0.2528674313150173,0.2525306339904102,19948.0,0.18793864046520956,,,,,
history_only,2,0.7,long,Logistic Regression,26,0.8125125325847202,0.5398230088495575,0.01627100560149373,0.03158984981874676,19948.0,0.18793864046520956,,,,,
history_only,2,0.7,long,Random Forest,26,0.8133146180068177,0.5598086124401914,0.03120832221925847,0.059120768064679134,19948.0,0.18793864046520956,,,,,
history_only,2,0.7,long,Naive (always 'not congested'),27,0.8375588736346328,0.0,0.0,0.0,19958.0,0.16244112636536728,,,,,
history_only,2,0.7,long,Naive (persistence),27,0.7538330494037478,0.2431601598524439,0.24398519432449106,0.24357197844495765,19958.0,0.16244112636536728,,,,,
history_only,2,0.7,long,Logistic Regression,27,0.8376590840765608,0.5217391304347826,0.007402837754472548,0.014598540145985401,19958.0,0.16244112636536728,,,,,
history_only,2,0.7,long,Random Forest,27,0.8385108728329492,0.5693430656934306,0.024059222702035782,0.04616750517904705,19958.0,0.16244112636536728,,,,,
history_only,2,0.7,long,Naive (always 'not congested'),28,0.8191745141254257,0.0,0.0,0.0,19964.0,0.18082548587457423,,,,,
history_only,2,0.7,long,Naive (persistence),28,0.7453917050691244,0.2960398781500969,0.2961218836565097,0.29608087522503806,19964.0,0.18082548587457423,,,,,
history_only,2,0.7,long,Logistic Regression,28,0.8229312762973352,0.7483443708609272,0.031301939058171746,0.0600904014889657,19964.0,0.18082548587457423,,,,,
history_only,2,0.7,long,Random Forest,28,0.8227309156481667,0.6577777777777778,0.040997229916897505,0.07718383311603651,19964.0,0.18082548587457423,,,,,
history_only,2,0.7,long,Naive (always 'not congested'),29,0.8196573489630298,0.0,0.0,0.0,19962.0,0.18034265103697025,,,,,
history_only,2,0.7,long,Naive (persistence),29,0.725278028253682,0.23833333333333334,0.23833333333333334,0.23833333333333334,19962.0,0.18034265103697025,,,,,
history_only,2,0.7,long,Logistic Regression,29,0.8187556357078449,0.3902439024390244,0.008888888888888889,0.017381857686040194,19962.0,0.18034265103697025,,,,,
history_only,2,0.7,long,Random Forest,29,0.8178539224526601,0.3977272727272727,0.019444444444444445,0.037076271186440676,19962.0,0.18034265103697025,,,,,
history_only,2,0.7,long,Naive (always 'not congested'),ALL_MEAN,0.8214952679792855,0.0,0.0,0.0,,0.1785047320207144,0.008507736023674571,0.0,0.0,0.0,5.0
history_only,2,0.7,long,Naive (persistence),ALL_MEAN,0.7373920281603298,0.2645225650867368,0.26504927956932445,0.26478550261565625,,0.1785047320207144,0.013210140229996016,0.02486747517010283,0.02492361077211301,0.024894635933843976,5.0
history_only,2,0.7,long,Logistic Regression,ALL_MEAN,0.8222266446232943,0.5466967491835251,0.014987160665255258,0.029070524621873855,,0.1785047320207144,0.008411689232127501,0.11488078038173527,0.008693289421487593,0.01654742299835268,5.0
history_only,2,0.7,long,Random Forest,ALL_MEAN,0.8226275276194152,0.5539313457277345,0.02961845609012812,0.056183475666597094,,0.1785047320207144,0.008548915325398176,0.0853476637361068,0.007403550474950989,0.013725431128107476,5.0
history_only,2,0.7,extra_long,Naive (always 'not congested'),25,0.8189240633139652,0.0,0.0,0.0,19964.0,0.18107593668603486,,,,,
history_only,2,0.7,extra_long,Naive (persistence),25,0.7584151472650772,0.3334252619966906,0.33443983402489624,0.3339317773788151,19964.0,0.18107593668603486,,,,,
history_only,2,0.7,extra_long,Logistic Regression,25,0.8262372270086155,0.6951871657754011,0.07192254495159059,0.13035848583604914,19964.0,0.18107593668603486,,,,,
history_only,2,0.7,extra_long,Random Forest,25,0.8259867761971549,0.6658823529411765,0.07828492392807745,0.1400990099009901,19964.0,0.18107593668603486,,,,,
history_only,2,0.7,extra_long,Naive (always 'not congested'),26,0.8118608381792661,0.0,0.0,0.0,19948.0,0.1881391618207339,,,,,
history_only,2,0.7,extra_long,Naive (persistence),26,0.7415279727290957,0.3133812184091514,0.3138822275512923,0.3136315228966986,19948.0,0.1881391618207339,,,,,
history_only,2,0.7,extra_long,Logistic Regression,26,0.8168738720673752,0.6396648044692738,0.06101785238475886,0.11140841644368767,19948.0,0.1881391618207339,,,,,
history_only,2,0.7,extra_long,Random Forest,26,0.8163224383396832,0.6161879895561357,0.06288302691180389,0.11411992263056092,19948.0,0.1881391618207339,,,,,
history_only,2,0.7,extra_long,Naive (always 'not congested'),27,0.8376089788555967,0.0,0.0,0.0,19958.0,0.16239102114440324,,,,,
history_only,2,0.7,extra_long,Naive (persistence),27,0.7673113538430705,0.28435290501075927,0.28540573896945387,0.28487834924545735,19958.0,0.16239102114440324,,,,,
history_only,2,0.7,extra_long,Logistic Regression,27,0.8402144503457261,0.5992366412213741,0.0484418389385992,0.08963745361119041,19958.0,0.16239102114440324,,,,,
history_only,2,0.7,extra_long,Random Forest,27,0.8397635033570499,0.5714285714285714,0.05307004011107683,0.09712027103331451,19958.0,0.16239102114440324,,,,,
history_only,2,0.7,extra_long,Naive (always 'not congested'),28,0.8191745141254257,0.0,0.0,0.0,19964.0,0.18082548587457423,,,,,
history_only,2,0.7,extra_long,Naive (persistence),28,0.7583149669404929,0.3317640542785932,0.3318559556786704,0.33180999861515026,19964.0,0.18082548587457423,,,,,
history_only,2,0.7,extra_long,Logistic Regression,28,0.8250350631136045,0.6705539358600583,0.06371191135734072,0.11636731596256009,19964.0,0.18082548587457423,,,,,
history_only,2,0.7,extra_long,Random Forest,28,0.824834702464436,0.6445012787723785,0.06980609418282549,0.12596850787303174,19964.0,0.18082548587457423,,,,,
history_only,2,0.7,extra_long,Naive (always 'not congested'),29,0.8197074441438733,0.0,0.0,0.0,19962.0,0.18029255585612664,,,,,
history_only,2,0.7,extra_long,Naive (persistence),29,0.7426610560064122,0.2863888888888889,0.2864684634620728,0.2864286706487012,19962.0,0.18029255585612664,,,,,
history_only,2,0.7,extra_long,Logistic Regression,29,0.8211101092074943,0.5482758620689655,0.044178938594053904,0.08176909231164824,19962.0,0.18029255585612664,,,,,
history_only,2,0.7,extra_long,Random Forest,29,0.820759442941589,0.5323076923076923,0.04806890803000834,0.08817533129459736,19962.0,0.18029255585612664,,,,,
history_only,2,0.7,extra_long,Naive (always 'not congested'),ALL_MEAN,0.8214551677236255,0.0,0.0,0.0,,0.17854483227637458,0.008575070630286018,0.0,0.0,0.0,5.0
history_only,2,0.7,extra_long,Naive (persistence),ALL_MEAN,0.7536460993568298,0.3098624657168167,0.3104104439372771,0.3101360637569645,,0.17854483227637458,0.009988007739434465,0.021208550478892457,0.021202964617707112,0.02120474618542785,5.0
history_only,2,0.7,extra_long,Logistic Regression,ALL_MEAN,0.8258941443485632,0.6305836818790145,0.05785461724526866,0.1059081528330271,,0.17854483227637458,0.007876283316260491,0.05217453839227406,0.01017688678167462,0.01780390784708726,5.0
history_only,2,0.7,extra_long,Random Forest,ALL_MEAN,0.8255333726599826,0.6060615770011909,0.0624225986327584,0.11309660854649892,,0.17854483227637458,0.00788444101346839,0.04857522150217687,0.010952991822634381,0.01882644981454227,5.0
history_only,2,0.8,short,Naive (always 'not congested'),25,0.8498847579917828,0.0,0.0,0.0,19958.0,0.15011524200821727,,,,,
history_only,2,0.8,short,Naive (persistence),25,0.9023449243411164,0.6746746746746747,0.6748998664886515,0.6747872517937594,19958.0,0.15011524200821727,,,,,
history_only,2,0.8,short,Logistic Regression,25,0.9122156528710291,0.7845379688929551,0.572429906542056,0.6619065997684291,19958.0,0.15011524200821727,,,,,
history_only,2,0.8,short,Random Forest,25,0.9115642849984968,0.7837713231904103,0.5674232309746329,0.6582768635043562,19958.0,0.15011524200821727,,,,,
history_only,2,0.8,short,Naive (always 'not congested'),26,0.812478093235191,0.0,0.0,0.0,19971.0,0.18752190676480898,,,,,
history_only,2,0.8,short,Naive (persistence),26,0.8805768364127986,0.6818181818181818,0.6809078771695594,0.6813627254509018,19971.0,0.18752190676480898,,,,,
history_only,2,0.8,short,Logistic Regression,26,0.891893245205548,0.7919734904270986,0.5743658210947931,0.6658412010524687,19971.0,0.18752190676480898,,,,,
history_only,2,0.8,short,Random Forest,26,0.8917430273897151,0.7926062846580406,0.5724966622162884,0.6648062015503876,19971.0,0.18752190676480898,,,,,
history_only,2,0.8,short,Naive (always 'not congested'),27,0.8108568280835294,0.0,0.0,0.0,19969.0,0.18914317191647054,,,,,
history_only,2,0.8,short,Naive (persistence),27,0.884871550903901,0.6953992596509783,0.6963198305533492,0.6958592406402964,19969.0,0.18914317191647054,,,,,
history_only,2,0.8,short,Logistic Regression,27,0.8939856778005909,0.7951635846372689,0.5920042361662695,0.6787069358020944,19969.0,0.18914317191647054,,,,,
history_only,2,0.8,short,Random Forest,27,0.8935850568380991,0.7945791726105563,0.5898861530315065,0.6771007445676949,19969.0,0.18914317191647054,,,,,
history_only,2,0.8,short,Naive (always 'not congested'),28,0.771206810215323,0.0,0.0,0.0,19970.0,0.22879318978467703,,,,,
history_only,2,0.8,short,Naive (persistence),28,0.8783675513269905,0.7343407796758651,0.733858612387831,0.7340996168582375,19970.0,0.22879318978467703,,,,,
history_only,2,0.8,short,Logistic Regression,28,0.8834251377065598,0.8207844259948468,0.6274896038520464,0.7112379062267428,19970.0,0.22879318978467703,,,,,
history_only,2,0.8,short,Random Forest,28,0.8835252879318979,0.8231057332180928,0.6253009411249726,0.7106965174129353,19970.0,0.22879318978467703,,,,,
history_only,2,0.8,short,Naive (always 'not congested'),29,0.8050087653393438,0.0,0.0,0.0,19965.0,0.19499123466065615,,,,,
history_only,2,0.8,short,Naive (persistence),29,0.8849987478086652,0.7051117390187516,0.7051117390187516,0.7051117390187516,19965.0,0.19499123466065615,,,,,
history_only,2,0.8,short,Logistic Regression,29,0.8933633859253693,0.8045580110497238,0.5985101464166452,0.6864044778317867,19965.0,0.19499123466065615,,,,,
history_only,2,0.8,short,Random Forest,29,0.8933132982719759,0.8063955509210984,0.5959414333418958,0.6853766617429837,19965.0,0.19499123466065615,,,,,
history_only,2,0.8,short,Naive (always 'not congested'),ALL_MEAN,0.8098870509730339,0.0,0.0,0.0,,0.190112949026966,0.025009715033179978,0.0,0.0,0.0,5.0
history_only,2,0.8,short,Naive (persistence),ALL_MEAN,0.8862319221586944,0.6982689269676903,0.6982195851236286,0.6982441147523893,,0.190112949026966,0.008447822105503423,0.02089762370373992,0.020807477629839713,0.02085029804806284,5.0
history_only,2,0.8,short,Logistic Regression,ALL_MEAN,0.8949766199018194,0.7994034962003786,0.5929599428143619,0.6808194241363043,,0.190112949026966,0.009420325771959961,0.012473002206283907,0.01995614881917717,0.01756690966988308,5.0
history_only,2,0.8,short,Random Forest,ALL_MEAN,0.8947461910860369,0.8000916129196398,0.5902096841378592,0.6792513977556716,,0.190112949026966,0.009177988419998315,0.013580562297850525,0.02048085706997801,0.018327763086517682,5.0
history_only,2,0.8,medium,Naive (always 'not congested'),25,0.8498847579917828,0.0,0.0,0.0,19958.0,0.15011524200821727,,,,,
history_only,2,0.8,medium,Naive (persistence),25,0.8621605371279687,0.5408742075408742,0.5410547396528705,0.5409644585349574,19958.0,0.15011524200821727,,,,,
history_only,2,0.8,medium,Logistic Regression,25,0.88545946487624,0.7224310776942355,0.3848464619492657,0.502177700348432,19958.0,0.15011524200821727,,,,,
history_only,2,0.8,medium,Random Forest,25,0.8857099909810602,0.7278521351179095,0.38117489986648867,0.500328587075575,19958.0,0.15011524200821727,,,,,
history_only,2,0.8,medium,Naive (always 'not congested'),26,0.8122277302088028,0.0,0.0,0.0,19971.0,0.18777226979119724,,,,,
history_only,2,0.8,medium,Naive (persistence),26,0.8414701316909519,0.5780748663101605,0.5765333333333333,0.5773030707610147,19971.0,0.18777226979119724,,,,,
history_only,2,0.8,medium,Logistic Regression,26,0.8654048370136698,0.7687246963562753,0.4050666666666667,0.530562347188264,19971.0,0.18777226979119724,,,,,
history_only,2,0.8,medium,Random Forest,26,0.865104401382004,0.771047227926078,0.40053333333333335,0.5272025272025272,19971.0,0.18777226979119724,,,,,
history_only,2,0.8,medium,Naive (always 'not congested'),27,0.8111072161850869,0.0,0.0,0.0,19969.0,0.18889278381491312,,,,,
history_only,2,0.8,medium,Naive (persistence),27,0.8420551855375833,0.5817028027498677,0.5832449628844114,0.5824728620598358,19969.0,0.18889278381491312,,,,,
history_only,2,0.8,medium,Logistic Regression,27,0.8612349141168811,0.7364194615021257,0.4133085896076352,0.5294617082696553,19969.0,0.18889278381491312,,,,,
history_only,2,0.8,medium,Random Forest,27,0.8612349141168811,0.7379933428435568,0.41145281018027574,0.5283404255319148,19969.0,0.18889278381491312,,,,,
history_only,2,0.8,medium,Naive (always 'not congested'),28,0.771156735102654,0.0,0.0,0.0,19970.0,0.22884326489734602,,,,,
history_only,2,0.8,medium,Naive (persistence),28,0.8298447671507261,0.6283399036355672,0.6277899343544858,0.6280647985989493,19970.0,0.22884326489734602,,,,,
history_only,2,0.8,medium,Logistic Regression,28,0.8481722583875814,0.7915087187263078,0.45689277899343544,0.5793562708102109,19970.0,0.22884326489734602,,,,,
history_only,2,0.8,medium,Random Forest,28,0.8481722583875814,0.7946360153256705,0.4538293216630197,0.5777158774373259,19970.0,0.22884326489734602,,,,,
history_only,2,0.8,medium,Naive (always 'not congested'),29,0.8049586776859504,0.0,0.0,0.0,19965.0,0.19504132231404958,,,,,
history_only,2,0.8,medium,Naive (persistence),29,0.8421738041572753,0.5954276907269458,0.5952747817154597,0.5953512264029793,19965.0,0.19504132231404958,,,,,
history_only,2,0.8,medium,Logistic Regression,29,0.8607062359128475,0.7577582213987958,0.42013353877760656,0.5405584007929952,19965.0,0.19504132231404958,,,,,
history_only,2,0.8,medium,Random Forest,29,0.8603556223390935,0.7588951310861424,0.41628145865434,0.5376451077943615,19965.0,0.19504132231404958,,,,,
history_only,2,0.8,medium,Naive (always 'not congested'),ALL_MEAN,0.8098670234348553,0.0,0.0,0.0,,0.19013297656514466,0.025024421569146988,0.0,0.0,0.0,5.0
history_only,2,0.8,medium,Naive (persistence),ALL_MEAN,0.8435408851329012,0.5848838941926832,0.5847795503881121,0.5848312832715473,,0.19013297656514466,0.01041767077323787,0.028259267947768545,0.028079377264829678,0.02816501552543348,5.0
history_only,2,0.8,medium,Logistic Regression,ALL_MEAN,0.864195542061444,0.755368435135548,0.4160496071989219,0.5364232854819114,,0.19013297656514466,0.01209382489267077,0.024224590841447742,0.023607700493768827,0.0249636322034053,5.0
history_only,2,0.8,medium,Random Forest,ALL_MEAN,0.864115437441324,0.7580847704598714,0.41265436473949146,0.5342465050083408,,0.19013297656514466,0.01219771597326168,0.023758590835860148,0.02386567716332389,0.025044206496798588,5.0
history_only,2,0.8,long,Naive (always 'not congested'),25,0.8498847579917828,0.0,0.0,0.0,19958.0,0.15011524200821727,,,,,
history_only,2,0.8,long,Naive (persistence),25,0.8241807796372382,0.4144144144144144,0.4145527369826435,0.41448356415818455,19958.0,0.15011524200821727,,,,,
history_only,2,0.8,long,Logistic Regression,25,0.8660687443631626,0.6976744186046512,0.19025367156208278,0.2989771833202203,19958.0,0.15011524200821727,,,,,
history_only,2,0.8,long,Random Forest,25,0.8661689548050907,0.7028714107365793,0.18791722296395194,0.2965499078219647,19958.0,0.15011524200821727,,,,,
history_only,2,0.8,long,Naive (always 'not congested'),26,0.8119272945771369,0.0,0.0,0.0,19971.0,0.18807270542286314,,,,,
history_only,2,0.8,long,Naive (persistence),26,0.7925992689399629,0.4483957219251337,0.4464856230031949,0.4474386339381003,19971.0,0.18807270542286314,,,,,
history_only,2,0.8,long,Logistic Regression,26,0.8353612738470783,0.7199248120300752,0.20394036208732694,0.31784232365145226,19971.0,0.18807270542286314,,,,,
history_only,2,0.8,long,Random Forest,26,0.8347103299784688,0.7160493827160493,0.2007454739084132,0.31357870659180703,19971.0,0.18807270542286314,,,,,
history_only,2,0.8,long,Naive (always 'not congested'),27,0.8116079923882017,0.0,0.0,0.0,19969.0,0.18839200761179828,,,,,
history_only,2,0.8,long,Naive (persistence),27,0.7880715108418048,0.4378635642517187,0.44019138755980863,0.43902439024390244,19969.0,0.18839200761179828,,,,,
history_only,2,0.8,long,Logistic Regression,27,0.8337423005658771,0.7009090909090909,0.20494417862838915,0.3171534348004936,19969.0,0.18839200761179828,,,,,
history_only,2,0.8,long,Random Forest,27,0.8333416796033852,0.7005545286506469,0.20148856990962255,0.3129644921552436,19969.0,0.18839200761179828,,,,,
history_only,2,0.8,long,Naive (always 'not congested'),28,0.770706059088633,0.0,0.0,0.0,19970.0,0.22929394091136704,,,,,
history_only,2,0.8,long,Naive (persistence),28,0.7734101151727591,0.5059132720105125,0.5044769600349421,0.505194095133953,19970.0,0.22929394091136704,,,,,
history_only,2,0.8,long,Logistic Regression,28,0.8032548823234852,0.7253814147018031,0.22843415592924218,0.34745058960305597,19970.0,0.22929394091136704,,,,,
history_only,2,0.8,long,Random Forest,28,0.8017025538307461,0.7187279151943463,0.22210089539200698,0.33933933933933935,19970.0,0.22929394091136704,,,,,
history_only,2,0.8,long,Naive (always 'not congested'),29,0.8048084147257701,0.0,0.0,0.0,19965.0,0.1951915852742299,,,,,
history_only,2,0.8,long,Naive (persistence),29,0.7944402704733283,0.47341381967634216,0.47292789325121887,0.47317073170731705,19965.0,0.1951915852742299,,,,,
history_only,2,0.8,long,Logistic Regression,29,0.8297520661157025,0.7142857142857143,0.21298434693353863,0.3281280885550504,19965.0,0.1951915852742299,,,,,
history_only,2,0.8,long,Random Forest,29,0.8291510142749812,0.7150442477876107,0.2073389787015653,0.3214640938929779,19965.0,0.1951915852742299,,,,,
history_only,2,0.8,long,Naive (always 'not congested'),ALL_MEAN,0.8097869037543048,0.0,0.0,0.0,,0.1902130962456951,0.025170750183205148,0.0,0.0,0.0,5.0
history_only,2,0.8,long,Naive (persistence),ALL_MEAN,0.7945403890130187,0.4560001584556243,0.4557269201663616,0.4558622830362914,,0.1902130962456951,0.016556965812459093,0.031339087777334955,0.030641499864490232,0.030983482548117,5.0
history_only,2,0.8,long,Logistic Regression,ALL_MEAN,0.833635853443061,0.711635090106267,0.20811134302811593,0.3219103239860545,,0.1902130962456951,0.01996480919101615,0.010720579700318695,0.01251469003857902,0.01584974022668774,5.0
history_only,2,0.8,long,Random Forest,ALL_MEAN,0.8330149064985346,0.7106494970170465,0.20391822817511202,0.31677930796026654,,0.1902130962456951,0.020482017738782585,0.007431560437081802,0.01108433758035243,0.013891922356259008,5.0
history_only,2,0.8,extra_long,Naive (always 'not congested'),25,0.8498847579917828,0.0,0.0,0.0,19958.0,0.15011524200821727,,,,,
history_only,2,0.8,extra_long,Naive (persistence),25,0.8398136085780138,0.46646646646646645,0.4666221628838451,0.46654430168529953,19958.0,0.15011524200821727,,,,,
history_only,2,0.8,extra_long,Logistic Regression,25,0.8728830544142699,0.7014925373134329,0.2666889185580774,0.3864570737605804,19958.0,0.15011524200821727,,,,,
history_only,2,0.8,extra_long,Random Forest,25,0.8725323178675218,0.7088724584103512,0.2560080106809079,0.37616478666012754,19958.0,0.15011524200821727,,,,,
history_only,2,0.8,extra_long,Naive (always 'not congested'),26,0.8121776576035251,0.0,0.0,0.0,19971.0,0.18782234239647488,,,,,
history_only,2,0.8,extra_long,Naive (persistence),26,0.81377998097241,0.5042780748663102,0.5027992535323914,0.5035375784274463,19971.0,0.18782234239647488,,,,,
history_only,2,0.8,extra_long,Logistic Regression,26,0.8506334184567623,0.7685314685314686,0.29298853639029593,0.42424242424242425,19971.0,0.18782234239647488,,,,,
history_only,2,0.8,extra_long,Random Forest,26,0.8500826197987081,0.7752727272727272,0.28419088243135165,0.41591884510339444,19971.0,0.18782234239647488,,,,,
history_only,2,0.8,extra_long,Naive (always 'not congested'),27,0.8113576042866443,0.0,0.0,0.0,19969.0,0.1886423957133557,,,,,
history_only,2,0.8,extra_long,Naive (persistence),27,0.8087535680304472,0.4931253305129561,0.49508893018316963,0.4941051794939727,19969.0,0.1886423957133557,,,,,
history_only,2,0.8,extra_long,Logistic Regression,27,0.842856427462567,0.7004461440407903,0.29174409344305813,0.41191904047976013,19969.0,0.1886423957133557,,,,,
history_only,2,0.8,extra_long,Random Forest,27,0.8417547198157144,0.7013934970139349,0.2805946376426865,0.4008342813803565,19969.0,0.1886423957133557,,,,,
history_only,2,0.8,extra_long,Naive (always 'not congested'),28,0.7709564346519779,0.0,0.0,0.0,19970.0,0.22904356534802203,,,,,
history_only,2,0.8,extra_long,Naive (persistence),28,0.7991987981972959,0.561760840998686,0.5607783121993879,0.5612691466083151,19970.0,0.22904356534802203,,,,,
history_only,2,0.8,extra_long,Logistic Regression,28,0.8228342513770656,0.7664609053497943,0.32575426322693485,0.45719545872967166,19970.0,0.22904356534802203,,,,,
history_only,2,0.8,extra_long,Random Forest,28,0.8223335002503755,0.7737459978655283,0.3170091823349366,0.4497518610421836,19970.0,0.22904356534802203,,,,,
history_only,2,0.8,extra_long,Naive (always 'not congested'),29,0.8048084147257701,0.0,0.0,0.0,19965.0,0.1951915852742299,,,,,
history_only,2,0.8,extra_long,Naive (persistence),29,0.8159779614325069,0.5286411507834575,0.5280985373364127,0.528369704749679,19965.0,0.1951915852742299,,,,,
history_only,2,0.8,extra_long,Logistic Regression,29,0.8421738041572753,0.7274390243902439,0.30613292276109827,0.4309192703630125,19965.0,0.1951915852742299,,,,,
history_only,2,0.8,extra_long,Random Forest,29,0.8409216128224393,0.7300574345883855,0.29355914806261224,0.41874084919472915,19965.0,0.1951915852742299,,,,,
history_only,2,0.8,extra_long,Naive (always 'not congested'),ALL_MEAN,0.80983697385194,0.0,0.0,0.0,,0.19016302614805997,0.02509421792852089,0.0,0.0,0.0,5.0
history_only,2,0.8,extra_long,Naive (persistence),ALL_MEAN,0.8155047834421347,0.5108543727255752,0.5106774392270413,0.5107651821929425,,0.19016302614805997,0.013457948467703363,0.032359514332262855,0.03181046032252029,0.03208067909228792,5.0
history_only,2,0.8,extra_long,Logistic Regression,ALL_MEAN,0.846276191173588,0.732874015925146,0.2966617468758929,0.42214665351508973,,0.19016302614805997,0.016155243765416855,0.02988456549921964,0.01935005895706962,0.023186720249856987,5.0
history_only,2,0.8,extra_long,Random Forest,ALL_MEAN,0.845524954110952,0.7378684230301854,0.286272372230499,0.41228212467615827,,0.19016302614805997,0.016269105466667735,0.03136392859479762,0.01975018707385675,0.024060079894720053,5.0
history_only,2,0.9,short,Naive (always 'not congested'),25,0.7707676130389064,0.0,0.0,0.0,19971.0,0.22923238696109358,,,,,
history_only,2,0.9,short,Naive (persistence),25,0.9450202794051374,0.8799126637554585,0.8802970729576234,0.8801048263813059,19971.0,0.22923238696109358,,,,,
history_only,2,0.9,short,Logistic Regression,25,0.9451204246156928,0.9175059952038369,0.835736129314111,0.8747142203932328,19971.0,0.22923238696109358,,,,,
history_only,2,0.9,short,Random Forest,25,0.9456211506684693,0.9151212553495007,0.8407601572739187,0.8763661202185792,19971.0,0.22923238696109358,,,,,
history_only,2,0.9,short,Naive (always 'not congested'),26,0.8380651945320715,0.0,0.0,0.0,19971.0,0.1619348054679285,,,,,
history_only,2,0.9,short,Naive (persistence),26,0.9471233288267988,0.8367346938775511,0.8367346938775511,0.8367346938775511,19971.0,0.1619348054679285,,,,,
history_only,2,0.9,short,Logistic Regression,26,0.9478744179059636,0.8835257082896117,0.7810760667903525,0.8291482028557361,19971.0,0.1619348054679285,,,,,
history_only,2,0.9,short,Random Forest,26,0.9482249261429072,0.8814147018030514,0.7860235003092146,0.8309905197777051,19971.0,0.1619348054679285,,,,,
history_only,2,0.9,short,Naive (always 'not congested'),27,0.7365680236342697,0.0,0.0,0.0,19971.0,0.2634319763657303,,,,,
history_only,2,0.9,short,Naive (persistence),27,0.9375093886134895,0.8813913704618894,0.8813913704618894,0.8813913704618894,19971.0,0.2634319763657303,,,,,
history_only,2,0.9,short,Logistic Regression,27,0.9351059035601622,0.9181607255853196,0.8274092377874929,0.8704259148170366,19971.0,0.2634319763657303,,,,,
history_only,2,0.9,short,Random Forest,27,0.9358069200340494,0.9152577749947819,0.83349173160996,0.8724631914046956,19971.0,0.2634319763657303,,,,,
history_only,2,0.9,short,Naive (always 'not congested'),28,0.8243365047571357,0.0,0.0,0.0,19970.0,0.1756634952428643,,,,,
history_only,2,0.9,short,Naive (persistence),28,0.9455182774161242,0.8449258836944128,0.8449258836944128,0.8449258836944128,19970.0,0.1756634952428643,,,,,
history_only,2,0.9,short,Logistic Regression,28,0.9475212819228843,0.8947368421052632,0.7947548460661346,0.8417874396135265,19970.0,0.1756634952428643,,,,,
history_only,2,0.9,short,Random Forest,28,0.9470205307961943,0.8883956880152187,0.798745724059293,0.8411888321825278,19970.0,0.1756634952428643,,,,,
history_only,2,0.9,short,Naive (always 'not congested'),29,0.8266900350525789,0.0,0.0,0.0,19970.0,0.17330996494742112,,,,,
history_only,2,0.9,short,Naive (persistence),29,0.9450676014021031,0.8420138888888888,0.8407974573822594,0.8414052334827237,19970.0,0.17330996494742112,,,,,
history_only,2,0.9,short,Logistic Regression,29,0.9442663995993991,0.8824104234527688,0.7827217567177116,0.8295819935691319,19970.0,0.17330996494742112,,,,,
history_only,2,0.9,short,Random Forest,29,0.9442163244867301,0.878915079108815,0.7864778965616874,0.8301311375419335,19970.0,0.17330996494742112,,,,,
history_only,2,0.9,short,Naive (always 'not congested'),ALL_MEAN,0.7992854742029925,0.0,0.0,0.0,,0.20071452579700755,0.03906194518248974,0.0,0.0,0.0,5.0
history_only,2,0.9,short,Naive (persistence),ALL_MEAN,0.9440477751327307,0.85699570013564,0.8568292956747472,0.8569124015795765,,0.20071452579700755,0.003357311899276191,0.019498612586374697,0.0197814871313851,0.01963872321322797,5.0
history_only,2,0.9,short,Logistic Regression,ALL_MEAN,0.9439776855208203,0.8992679389273601,0.8043396073351605,0.8491315542497327,,0.20071452579700755,0.004644121496208375,0.01576127264078934,0.022883797211845705,0.019714858734012318,5.0
history_only,2,0.9,short,Random Forest,ALL_MEAN,0.9441779704256701,0.8958208998542736,0.8090998019628148,0.8502279602250882,,0.20071452579700755,0.004395832684341191,0.016116916117504074,0.0234470363225476,0.020165694365186112,5.0
history_only,2,0.9,medium,Naive (always 'not congested'),25,0.7707676130389064,0.0,0.0,0.0,19971.0,0.22923238696109358,,,,,
history_only,2,0.9,medium,Naive (persistence),25,0.9183816533974263,0.8218340611353712,0.8221930974224552,0.822013540074252,19971.0,0.22923238696109358,,,,,
history_only,2,0.9,medium,Logistic Regression,25,0.9213860097140855,0.8666504144319844,0.7765399737876802,0.8191244239631337,19971.0,0.22923238696109358,,,,,
history_only,2,0.9,medium,Random Forest,25,0.9208352110560313,0.8706406134058867,0.7688947138488423,0.8166106020183274,19971.0,0.22923238696109358,,,,,
history_only,2,0.9,medium,Naive (always 'not congested'),26,0.8380651945320715,0.0,0.0,0.0,19971.0,0.1619348054679285,,,,,
