rho,run_id,t,congestion_threshold,queue_length_lag0,queue_length_lag1,queue_length_lag2,queue_length_lag3,queue_length_lag4,queue_length_lag5,queue_length_lag6,queue_length_lag7,queue_length_lag8,queue_length_lag9,num_in_system_lag0,num_in_system_lag1,num_in_system_lag2,num_in_system_lag3,num_in_system_lag4,num_in_system_lag5,num_in_system_lag6,num_in_system_lag7,num_in_system_lag8,num_in_system_lag9,arrivals_in_interval_lag0,arrivals_in_interval_lag1,arrivals_in_interval_lag2,arrivals_in_interval_lag3,arrivals_in_interval_lag4,arrivals_in_interval_lag5,arrivals_in_interval_lag6,arrivals_in_interval_lag7,arrivals_in_interval_lag8,arrivals_in_interval_lag9,departures_in_interval_lag0,departures_in_interval_lag1,departures_in_interval_lag2,departures_in_interval_lag3,departures_in_interval_lag4,departures_in_interval_lag5,departures_in_interval_lag6,departures_in_interval_lag7,departures_in_interval_lag8,departures_in_interval_lag9,recent_arrival_rate_lag0,recent_arrival_rate_lag1,recent_arrival_rate_lag2,recent_arrival_rate_lag3,recent_arrival_rate_lag4,recent_arrival_rate_lag5,recent_arrival_rate_lag6,recent_arrival_rate_lag7,recent_arrival_rate_lag8,recent_arrival_rate_lag9,recent_service_rate_lag0,recent_service_rate_lag1,recent_service_rate_lag2,recent_service_rate_lag3,recent_service_rate_lag4,recent_service_rate_lag5,recent_service_rate_lag6,recent_service_rate_lag7,recent_service_rate_lag8,recent_service_rate_lag9,recent_utilisation_lag0,target_qlen_short,target_qlen_medium,target_qlen_long,target_congested_short,target_congested_medium,target_congested_long
0.8,5,2545.0,5.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.6,0.4,0.4,0.5,0.6,0.7,0.7,0.7,0.8,0.7,0.5,0.5,0.7,0.7,0.7,0.6,0.6,1.0,0.9,1.0,1.2,0.0,2.0,0.0,0,0,0
0.8,5,2548.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5,0.6,0.6,0.6,0.4,0.4,0.5,0.6,0.7,0.7,0.6,0.7,0.7,0.5,0.5,0.7,0.7,0.7,0.6,0.6,0.8333333333333334,2.0,2.0,0.0,0,0,0
0.8,5,2549.0,5.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.8,0.5,0.6,0.6,0.6,0.4,0.4,0.5,0.6,0.7,0.6,0.6,0.7,0.7,0.5,0.5,0.7,0.7,0.7,0.6,1.3333333333333335,3.0,2.0,0.0,0,0,0
0.8,5,2551.0,5.0,1,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,4.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0,3.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.9,0.8,0.8,0.5,0.6,0.6,0.6,0.4,0.4,0.5,0.7,0.8,0.6,0.6,0.7,0.7,0.5,0.5,0.7,0.7,1.2857142857142858,2.0,0.0,0.0,0,0,0
0.8,5,2552.0,5.0,2,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0,0.0,4.0,0.0,1.0,1.0,2.0,0.0,0.0,0,0.0,3.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.9,0.8,0.8,0.5,0.6,0.6,0.6,0.4,0.4,0.7,0.7,0.8,0.6,0.6,0.7,0.7,0.5,0.5,0.7,1.4285714285714286,1.0,0.0,2.0,0,0,0
0.8,5,2554.0,5.0,3,2.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,4,3.0,3.0,2.0,1.0,4.0,0.0,0.0,0.0,1.0,1,0.0,1.0,1.0,0.0,4.0,0.0,1.0,1.0,2.0,0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,1.0,1.1,1.0,1.0,0.9,0.8,0.8,0.5,0.6,0.6,0.6,0.7,0.7,0.7,0.7,0.8,0.6,0.6,0.7,0.7,0.5,1.5714285714285716,2.0,0.0,5.0,0,0,0
0.8,5,2558.0,5.0,2,1.0,2.0,2.0,3.0,2.0,2.0,1.0,0.0,3.0,3,2.0,3.0,3.0,4.0,3.0,3.0,2.0,1.0,4.0,3,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,4.0,2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.1,0.8,0.9,0.9,1.1,1.0,1.0,0.9,0.8,0.8,0.8,0.6,0.6,0.7,0.7,0.7,0.7,0.7,0.8,0.6,1.375,0.0,0.0,0.0,0,0,0
0.8,5,2562.0,5.0,0,0.0,3.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,1,1.0,4.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0,0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0,3.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.6,0.7,0.8,0.7,1.1,0.8,0.9,0.9,1.1,1.0,0.8,0.8,0.5,0.8,0.8,0.6,0.6,0.7,0.7,0.7,0.7499999999999999,0.0,2.0,0.0,0,0,0
0.8,5,2564.0,5.0,0,0.0,0.0,0.0,3.0,2.0,2.0,1.0,2.0,2.0,1,1.0,1.0,1.0,4.0,3.0,3.0,2.0,3.0,3.0,0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,1.0,1.0,0.5,0.6,0.6,0.7,0.8,0.7,1.1,0.8,0.9,0.9,0.8,0.8,0.8,0.8,0.5,0.8,0.8,0.6,0.6,0.7,0.625,0.0,5.0,0.0,0,0,0
0.8,5,2565.0,5.0,0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0,2.0,0,1.0,1.0,1.0,1.0,4.0,3.0,3.0,2.0,3.0,0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,1,0.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,1.0,0.5,0.5,0.6,0.6,0.7,0.8,0.7,1.1,0.8,0.9,0.8,0.8,0.8,0.8,0.8,0.5,0.8,0.8,0.6,0.6,0.625,0.0,3.0,0.0,0,0,0
0.8,5,2568.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,3.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.3,0.4,0.4,0.5,0.5,0.6,0.6,0.7,0.8,0.7,0.6,0.6,0.7,0.8,0.8,0.8,0.8,0.8,0.5,0.8,0.5,3.0,0.0,0.0,0,0,0
0.8,5,2570.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.3,0.3,0.3,0.4,0.4,0.5,0.5,0.6,0.6,0.7,0.6,0.6,0.6,0.6,0.7,0.8,0.8,0.8,0.8,0.8,0.5,3.0,1.0,0.0,0,0,0
0.8,5,2571.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.3,0.3,0.3,0.4,0.4,0.5,0.5,0.6,0.6,0.5,0.6,0.6,0.6,0.6,0.7,0.8,0.8,0.8,0.8,1.0,1.0,0.0,1.0,0,0,0
0.8,5,2573.0,5.0,3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,2.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.8,0.7,0.5,0.3,0.3,0.3,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.6,0.6,0.6,0.6,0.7,0.8,0.8,1.6,0.0,0.0,0.0,0,0,0
0.8,5,2574.0,5.0,5,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3,1.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,1,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,1.1,0.8,0.7,0.5,0.3,0.3,0.3,0.4,0.4,0.5,0.6,0.5,0.5,0.5,0.6,0.6,0.6,0.6,0.7,0.8,1.8333333333333335,0.0,0.0,0.0,0,0,0
0.8,5,2575.0,5.0,3,5.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4,6.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0,3.0,1.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0,2,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.1,1.1,0.8,0.7,0.5,0.3,0.3,0.3,0.4,0.4,0.7,0.6,0.5,0.5,0.5,0.6,0.6,0.6,0.6,0.7,1.5714285714285716,1.0,0.0,0.0,0,0,0
0.8,5,2578.0,5.0,0,0.0,1.0,3.0,5.0,3.0,2.0,0.0,0.0,0.0,1,1.0,2.0,4.0,6.0,4.0,3.0,1.0,1.0,0.0,0,0.0,0.0,0.0,3.0,1.0,2.0,2.0,1.0,0.0,0,1.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.9,1.1,1.1,1.1,1.1,0.8,0.7,0.5,0.3,0.3,0.8,1.0,0.9,0.7,0.6,0.5,0.5,0.5,0.6,0.6,1.125,0.0,0.0,0.0,0,0,0
0.8,5,2580.0,5.0,1,0.0,0.0,0.0,1.0,3.0,5.0,3.0,2.0,0.0,2,1.0,1.0,1.0,2.0,4.0,6.0,4.0,3.0,1.0,1,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,2.0,0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,2.0,0.9,0.9,0.9,1.1,1.1,1.1,1.1,0.8,0.7,0.5,0.8,0.8,0.8,1.0,0.9,0.7,0.6,0.5,0.5,0.5,1.125,0.0,0.0,0.0,0,0,0
0.8,5,2586.0,5.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.3,0.3,0.3,0.5,0.6,0.8,0.9,0.9,0.9,1.1,0.5,0.7,0.8,0.9,0.8,0.8,0.8,0.8,0.8,1.0,0.6,1.0,0.0,4.0,0,0,0
0.8,5,2589.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.3,0.3,0.3,0.3,0.3,0.3,0.5,0.6,0.8,0.9,0.4,0.4,0.4,0.5,0.7,0.8,0.9,0.8,0.8,0.8,0.7499999999999999,0.0,0.0,5.0,0,0,0
0.8,5,2592.0,5.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.5,0.3,0.2,0.4,0.4,0.4,0.4,0.5,0.7,0.8,0.9,1.0,0.0,1.0,4.0,0,0,0
0.8,5,2594.0,5.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.2,0.3,0.2,0.4,0.4,0.4,0.4,0.5,0.7,0.6666666666666667,0.0,3.0,3.0,0,0,0
0.8,5,2601.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3,0.4,0.4,0.4,0.3,0.2,0.2,0.2,0.3,0.3,0.5,0.4,0.4,0.3,0.2,0.2,0.2,0.3,0.2,0.3,0.6,4.0,5.0,7.0,0,0,1
0.8,5,2602.0,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.3,0.4,0.4,0.4,0.3,0.2,0.2,0.2,0.3,0.4,0.5,0.4,0.4,0.3,0.2,0.2,0.2,0.3,0.2,1.25,4.0,4.0,8.0,0,0,1
0.8,5,2603.0,5.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.7,0.5,0.3,0.4,0.4,0.4,0.3,0.2,0.2,0.2,0.4,0.4,0.5,0.4,0.4,0.3,0.2,0.2,0.2,0.3,1.7499999999999998,4.0,4.0,10.0,0,0,1
0.8,5,2608.0,5.0,4,4.0,4.0,4.0,3.0,3.0,1.0,0.0,0.0,0.0,5,5.0,5.0,5.0,4.0,4.0,2.0,0.0,1.0,0.0,1,0.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.8,0.8,0.9,0.8,0.7,0.7,0.5,0.3,0.4,0.4,0.4,0.4,0.4,0.3,0.3,0.4,0.4,0.5,0.4,0.4,2.0,4.0,5.0,11.0,0,0,1
0.8,5,2610.0,5.0,5,5.0,4.0,4.0,4.0,4.0,3.0,3.0,1.0,0.0,6,6.0,5.0,5.0,5.0,5.0,4.0,4.0,2.0,0.0,1,2.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.8,0.8,0.9,0.8,0.7,0.7,0.5,0.3,0.5,0.4,0.4,0.4,0.4,0.3,0.3,0.4,0.4,0.5,2.0,5.0,6.0,9.0,0,1,1
0.8,5,2617.0,5.0,5,5.0,5.0,3.0,4.0,4.0,5.0,5.0,5.0,4.0,6,6.0,6.0,4.0,5.0,5.0,6.0,6.0,6.0,5.0,0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.7,0.7,0.8,0.7,0.7,0.8,1.0,1.0,1.0,0.8,0.6,0.6,0.7,0.7,0.6,0.5,0.4,0.5,0.4,0.4,1.1666666666666667,8.0,11.0,7.0,1,1,1
0.8,5,2618.0,5.0,5,5.0,5.0,5.0,3.0,4.0,4.0,5.0,5.0,5.0,6,6.0,6.0,6.0,4.0,5.0,5.0,6.0,6.0,6.0,2,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,2,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.8,0.7,0.7,0.8,0.7,0.7,0.8,1.0,1.0,1.0,0.7,0.6,0.6,0.7,0.7,0.6,0.5,0.4,0.5,0.4,1.142857142857143,10.0,11.0,8.0,1,1,1
0.8,5,2619.0,5.0,5,5.0,5.0,5.0,5.0,3.0,4.0,4.0,5.0,5.0,6,6.0,6.0,6.0,6.0,4.0,5.0,5.0,6.0,6.0,1,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.7,0.8,0.7,0.7,0.8,0.7,0.7,0.8,1.0,1.0,0.7,0.7,0.6,0.6,0.7,0.7,0.6,0.5,0.4,0.5,1.0,14.0,10.0,7.0,1,1,1
0.8,5,2624.0,5.0,14,10.0,8.0,7.0,6.0,5.0,5.0,5.0,5.0,5.0,15,11.0,9.0,8.0,7.0,6.0,6.0,6.0,6.0,6.0,4,2.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,2.0,0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.6,1.2,1.1,0.9,0.7,0.7,0.8,0.7,0.7,0.8,0.5,0.6,0.7,0.7,0.6,0.7,0.7,0.6,0.6,0.7,3.2,10.0,4.0,7.0,1,0,1
0.8,5,2626.0,5.0,15,15.0,14.0,10.0,8.0,7.0,6.0,5.0,5.0,5.0,16,16.0,15.0,11.0,9.0,8.0,7.0,6.0,6.0,6.0,0,1.0,4.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,1.5,1.5,1.6,1.2,1.1,0.9,0.7,0.7,0.8,0.7,0.5,0.5,0.5,0.6,0.7,0.7,0.6,0.7,0.7,0.6,3.0,8.0,5.0,5.0,1,0,0
0.8,5,2628.0,5.0,11,11.0,15.0,15.0,14.0,10.0,8.0,7.0,6.0,5.0,12,12.0,16.0,16.0,15.0,11.0,9.0,8.0,7.0,6.0,0,1.0,0.0,1.0,4.0,2.0,2.0,2.0,1.0,1.0,0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.4,1.6,1.5,1.5,1.6,1.2,1.1,0.9,0.7,0.7,0.8,1.0,0.5,0.5,0.5,0.6,0.7,0.7,0.6,0.7,1.7499999999999998,6.0,8.0,1.0,1,1,0
0.8,5,2631.0,5.0,8,9.0,10.0,11.0,11.0,15.0,15.0,14.0,10.0,8.0,9,10.0,11.0,12.0,12.0,16.0,16.0,15.0,11.0,9.0,0,1.0,2.0,0.0,1.0,0.0,1.0,4.0,2.0,2.0,1,2.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,1.3,1.5,1.5,1.4,1.6,1.5,1.5,1.6,1.2,1.1,1.2,1.2,1.0,0.8,1.0,0.5,0.5,0.5,0.6,0.7,1.0833333333333335,5.0,8.0,0.0,0,1,0
0.8,5,2633.0,5.0,6,5.0,8.0,9.0,10.0,11.0,11.0,15.0,15.0,14.0,7,6.0,9.0,10.0,11.0,12.0,12.0,16.0,16.0,15.0,1,1.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,4.0,0,4.0,1.0,2.0,3.0,0.0,5.0,0.0,0.0,0.0,1.1,1.2,1.3,1.5,1.5,1.4,1.6,1.5,1.5,1.6,1.5,1.5,1.2,1.2,1.0,0.8,1.0,0.5,0.5,0.5,0.7333333333333334,8.0,6.0,0.0,1,1,0
0.8,5,2635.0,5.0,3,4.0,6.0,5.0,8.0,9.0,10.0,11.0,11.0,15.0,4,5.0,7.0,6.0,9.0,10.0,11.0,12.0,12.0,16.0,1,1.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,2,3.0,0.0,4.0,1.0,2.0,3.0,0.0,5.0,0.0,0.8,0.8,1.1,1.2,1.3,1.5,1.5,1.4,1.6,1.5,2.0,1.8,1.5,1.5,1.2,1.2,1.0,0.8,1.0,0.5,0.4,7.0,5.0,2.0,1,0,0
0.8,5,2637.0,5.0,7,5.0,3.0,4.0,6.0,5.0,8.0,9.0,10.0,11.0,8,6.0,4.0,5.0,7.0,6.0,9.0,10.0,11.0,12.0,2,2.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,0,0.0,2.0,3.0,0.0,4.0,1.0,2.0,3.0,0.0,1.1,1.0,0.8,0.8,1.1,1.2,1.3,1.5,1.5,1.4,1.5,2.0,2.0,1.8,1.5,1.5,1.2,1.2,1.0,0.8,0.7333333333333334,7.0,4.0,3.0,1,0,0
0.8,5,2640.0,5.0,7,7.0,8.0,7.0,5.0,3.0,4.0,6.0,5.0,8.0,8,8.0,9.0,8.0,6.0,4.0,5.0,7.0,6.0,9.0,0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0,1.0,1.0,0.0,0.0,2.0,3.0,0.0,4.0,1.0,1.0,1.1,1.3,1.1,1.0,0.8,0.8,1.1,1.2,1.3,1.2,1.4,1.6,1.5,2.0,2.0,1.8,1.5,1.5,1.2,0.8333333333333334,5.0,0.0,3.0,0,0,0
0.8,5,2643.0,5.0,6,7.0,8.0,7.0,7.0,8.0,7.0,5.0,3.0,4.0,7,8.0,9.0,8.0,8.0,9.0,8.0,6.0,4.0,5.0,1,0.0,1.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,2,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,3.0,1.0,1.0,1.1,1.0,1.1,1.3,1.1,1.0,0.8,0.8,1.0,0.8,1.1,1.2,1.4,1.6,1.5,2.0,2.0,1.8,1.0,1.0,0.0,1.0,0,0,0
0.8,5,2645.0,5.0,5,7.0,6.0,7.0,8.0,7.0,7.0,8.0,7.0,5.0,6,8.0,7.0,8.0,9.0,8.0,8.0,9.0,8.0,6.0,1,1.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,3,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.1,1.0,1.1,1.3,1.1,1.0,0.8,0.7,1.0,0.8,1.1,1.2,1.4,1.6,1.5,2.0,1.25,0.0,2.0,2.0,0,0,0
0.8,5,2647.0,5.0,4,5.0,5.0,7.0,6.0,7.0,8.0,7.0,7.0,8.0,5,6.0,6.0,8.0,7.0,8.0,9.0,8.0,8.0,9.0,0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,1,0.0,3.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.6,0.8,1.0,1.0,1.0,1.0,1.1,1.0,1.1,1.3,0.9,0.8,0.8,0.7,1.0,0.8,1.1,1.2,1.4,1.6,0.6666666666666666,0.0,3.0,2.0,0,0,0
0.8,5,2649.0,5.0,0,1.0,4.0,5.0,5.0,7.0,6.0,7.0,8.0,7.0,1,2.0,5.0,6.0,6.0,8.0,7.0,8.0,9.0,8.0,1,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2,3.0,1.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,0.5,0.4,0.6,0.8,1.0,1.0,1.0,1.0,1.1,1.0,1.2,1.1,0.9,0.8,0.8,0.7,1.0,0.8,1.1,1.2,0.4166666666666667,2.0,4.0,4.0,0,0,0
0.8,5,2651.0,5.0,0,0.0,0.0,1.0,4.0,5.0,5.0,7.0,6.0,7.0,0,0.0,1.0,2.0,5.0,6.0,6.0,8.0,7.0,8.0,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0,2.0,2.0,3.0,1.0,0.0,3.0,0.0,2.0,1.0,0.5,0.6,0.5,0.4,0.6,0.8,1.0,1.0,1.0,1.0,1.4,1.4,1.2,1.1,0.9,0.8,0.8,0.7,1.0,0.8,0.35714285714285715,1.0,4.0,0.0,0,0,0
0.8,5,2652.0,5.0,0,0.0,0.0,0.0,1.0,4.0,5.0,5.0,7.0,6.0,0,0.0,0.0,1.0,2.0,5.0,6.0,6.0,8.0,7.0,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0.0,2.0,2.0,3.0,1.0,0.0,3.0,0.0,2.0,0.5,0.5,0.6,0.5,0.4,0.6,0.8,1.0,1.0,1.0,1.3,1.4,1.4,1.2,1.1,0.9,0.8,0.8,0.7,1.0,0.3846153846153846,3.0,3.0,0.0,0,0,0
0.8,5,2653.0,5.0,0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,5.0,7.0,1,0.0,0.0,0.0,1.0,2.0,5.0,6.0,6.0,8.0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0,0.0,0.0,2.0,2.0,3.0,1.0,0.0,3.0,0.0,0.5,0.5,0.5,0.6,0.5,0.4,0.6,0.8,1.0,1.0,1.1,1.3,1.4,1.4,1.2,1.1,0.9,0.8,0.8,0.7,0.45454545454545453,3.0,1.0,0.0,0,0,0
0.8,5,2655.0,5.0,2,2.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,3,3.0,1.0,0.0,0.0,0.0,1.0,2.0,5.0,6.0,1,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,2.0,2.0,3.0,1.0,0.0,0.7,0.7,0.5,0.5,0.5,0.6,0.5,0.4,0.6,0.8,1.0,1.2,1.1,1.3,1.4,1.4,1.2,1.1,0.9,0.8,0.7,3.0,2.0,0.0,0,0,0
0.8,5,2657.0,5.0,3,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,4,2.0,3.0,3.0,1.0,0.0,0.0,0.0,1.0,2.0,3,2.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,1,3.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,3.0,1.2,0.9,0.7,0.7,0.5,0.5,0.5,0.6,0.5,0.4,1.3,1.3,1.0,1.2,1.1,1.3,1.4,1.4,1.2,1.1,0.923076923076923,3.0,2.0,1.0,0,0,0
0.8,5,2660.0,5.0,3,4.0,3.0,3.0,1.0,2.0,2.0,0.0,0.0,0.0,4,5.0,4.0,4.0,2.0,3.0,3.0,1.0,0.0,0.0,0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,0.0,0.0,1,0.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,1.2,1.3,1.3,1.2,0.9,0.7,0.7,0.5,0.5,0.5,0.8,0.9,1.1,1.3,1.3,1.0,1.2,1.1,1.3,1.4,1.4999999999999998,2.0,0.0,1.0,0,0,0
